시설번호,시설일련번호,수용시설명,시군구명,법정동코드,상세주소,시설면적,경도,위도,X좌표,Y좌표
2548,394,회기동주민센터,동대문구,1123010800,서울특별시 동대문구 회기동 347-9,100,127.055442,37.590769,204896.520178,554579.84732
2549,388,청량초등학교,동대문구,1123010800,서울특별시 동대문구 회기동 1-1,704,127.055554,37.591876,204906.396544,554702.749955
2555,341,전동초등학교,동대문구,1123010400,서울특별시 동대문구 전농동 45-41,3500,127.061189,37.5791,205404.945023,553285.014776
2556,361,전농2동주민센터,동대문구,1123010400,서울특별시 동대문구 전농동 688-2,129,127.060046,37.578074,205304.05153,553171.13311
2557,342,전일중학교,동대문구,1123010400,서울특별시 동대문구 전농동 60-1,1191,127.058519,37.581837,205168.937376,553588.63581
2558,339,배봉초등학교,동대문구,1123010400,서울특별시 동대문구 전농동 3-111,1287,127.066784,37.580122,205899.073635,553398.790551
2559,365,답십리1동 주민센터,동대문구,1123010500,서울특별시 동대문구 답십리동 477-9,323,127.051136,37.571959,204517.400348,552491.896406
2560,391,답십리초등학교,동대문구,1123010500,서울특별시 동대문구 답십리동 2-74,3500,127.063027,37.569596,205568.015851,552230.238998
2561,366,답십리2동주민센터,동대문구,1123010500,서울특별시 동대문구 답십리동 10-2,239,127.061323,37.567416,205417.661418,551988.243645
2562,348,장평중학교,동대문구,1123010600,서울특별시 동대문구 장안동 352-0,992,127.070703,37.566635,206246.420019,551902.123912
2563,347,안평초등학교,동대문구,1123010600,서울특별시 동대문구 장안동 353-1,1096,127.071305,37.565764,206299.618053,551805.528752
2564,392,장안1동주민센터,동대문구,1123010600,서울특별시 동대문구 장안동 395-3,102,127.066476,37.567754,205872.885683,552026.108323
2565,349,장평초등학교,동대문구,1123010600,서울특별시 동대문구 장안동 323-0,1462,127.073263,37.573809,206471.892907,552698.515548
2566,393,장안2동주민센터,동대문구,1123010600,서울특별시 동대문구 장안동 286-3,180,127.07061,37.57849,206237.146983,553217.898792
2567,389,청량중학교,동대문구,1123010700,서울특별시 동대문구 청량리동 14-0,2007,127.050941,37.587426,204499.222808,554208.558037
2568,398,청량리동 주민센터,동대문구,1123010700,서울특별시 동대문구 청량리동 235-6,233,127.04812,37.58298,204250.338796,553715.017733
2569,390,청량고등학교,동대문구,1123010700,서울특별시 동대문구 청량리동 61-95,3500,127.050874,37.588767,204493.22018,554357.407334
2570,362,용신동주민센터,동대문구,1123010200,서울특별시 동대문구 용두동 792-5,267,127.037285,37.575823,203293.565458,552920.24214
2571,363,제기동주민센터,동대문구,1123010300,서울특별시 동대문구 제기동 830-1,150,127.037825,37.583171,203340.956215,553735.759508
2572,386,성일중학교,동대문구,1123010300,서울특별시 동대문구 제기동 271-41,2235,127.033855,37.58134,202990.421366,553532.467787
2573,387,홍파초등학교,동대문구,1123010300,서울특별시 동대문구 제기동 678-0,907,127.039389,37.586306,203478.952422,554083.747909
2574,338,전농초등학교,동대문구,1123010400,서울특별시 동대문구 전농동 298-0,977,127.054553,37.574881,204819.076917,552816.419879
2575,373,동대문중학교,동대문구,1123010400,서울특별시 동대문구 전농동 322-5,3500,127.052259,37.574643,204616.435764,552789.871678
2576,382,전농1동주민센터,동대문구,1123010400,서울특별시 동대문구 전농동 678-1,221,127.047717,37.577983,204214.998015,553160.375283
2577,340,전곡초등학교,동대문구,1123010400,서울특별시 동대문구 전농동 188-0,3500,127.056494,37.580459,204990.10154,553435.639514
2606,358,세종과학고등학교,구로구,1153010900,서울특별시 구로구 궁동 232-0,670,126.82755,37.49748,184750.526977,544238.419109
2607,370,궁동종합사회복지관,구로구,1153010900,서울특별시 구로구 궁동 108-10,137,126.82963,37.499018,184934.710593,544408.732517
2608,373,온수어르신복지관,구로구,1153011000,서울특별시 구로구 온수동 155-5,258,126.823286,37.496673,184373.279312,544149.579662
2609,477,양평2동주민센터,영등포구,1156012800,서울특별시 영등포구 양평동4가 96-0,570,126.893998,37.536458,190631.321842,548555.779162
2610,425,영원초등학교,영등포구,1156010100,서울특별시 영등포구 영등포동 647-2,590,126.902334,37.510712,191365.075111,545697.506606
2611,464,영등포본동주민센터,영등포구,1156010100,서울특별시 영등포구 영등포동 592-70,75,126.909393,37.514712,191989.592041,546140.798199
2623,16,세곡초등학교,구로구,1153010600,서울특별시 구로구 고척동 253-129,720,126.849119,37.504817,186659.133699,545049.483693
2624,371,구로구민체육센터,구로구,1153010600,서울특별시 구로구 고척동 산9-14,5264,126.852536,37.506133,186961.455077,545195.017427
2625,316,매봉초등학교,구로구,1153010700,서울특별시 구로구 개봉동 3,110,126.844575,37.504402,186257.274305,545004.072311
2626,341,경인중학교,구로구,1153010700,서울특별시 구로구 개봉동 143-4,858,126.854658,37.498382,187147.788193,544334.473888
2627,419,영등포여자고등학교,영등포구,1156013200,서울특별시 영등포구 신길동 184-3,923,126.915565,37.515391,192535.323409,546215.631049
2628,465,영등포동주민센터,영등포구,1156010300,서울특별시 영등포구 영등포동2가 222-2,336,126.910637,37.520314,192100.218898,546762.449935
2629,458,영등포동자치회관,영등포구,1156010800,서울특별시 영등포구 영등포동7가 59-4,196,126.903608,37.525383,191479.421198,547325.719009
2630,410,영중초등학교,영등포구,1156010800,서울특별시 영등포구 영등포동7가 53-0,597,126.903964,37.523812,191510.690751,547151.296559
2631,474,하이서울유스호스텔,영등포구,1156010800,서울특별시 영등포구 영등포동7가 57-0,9807,126.903438,37.525598,191464.365331,547349.51467
2632,417,여의도고등학교,영등포구,1156011000,서울특별시 영등포구 여의도동 30-1,631,126.93412,37.525059,194176.507872,547287.3494
2633,426,윤중초등학교,영등포구,1156011000,서울특별시 영등포구 여의도동 38-0,728,126.922893,37.519797,193183.578315,546704.103094
2634,463,여의동주민센터,영등포구,1156011000,서울특별시 영등포구 여의도동 53-22,140,126.934514,37.517647,194210.772076,546464.730431
2635,442,구립당산3가경로당,영등포구,1156011300,서울특별시 영등포구 당산동3가 407-0,132,126.89395,37.526029,190625.769943,547398.317905
2636,466,당산1동주민센터,영등포구,1156011300,서울특별시 영등포구 당산동3가 250-0,175,126.897308,37.525013,190922.443726,547285.158626
2637,362,서울영일초등학교,구로구,1153010300,서울특별시 구로구 가리봉동 17-0,856,126.883437,37.484688,189690.736602,542811.032616
2638,377,제이에스호스텔,구로구,1153010300,서울특별시 구로구 가리봉동 135-25,55,126.891042,37.479498,190362.745162,542234.270114
2639,348,고척중학교,구로구,1153010600,서울특별시 구로구 고척동 76-2,1046,126.862068,37.500226,187803.335324,544538.148082
2640,349,고산초등학교,구로구,1153010600,서울특별시 구로구 고척동 76-10,612,126.865397,37.499342,188097.562643,544439.609278
2641,350,고원초등학교,구로구,1153010600,서울특별시 구로구 고척동 66-26,713,126.865797,37.497566,188132.652104,544242.445702
2642,363,서울고척초등학교,구로구,1153010600,서울특별시 구로구 고척동 129-3,552,126.857191,37.500949,187372.22126,544619.008305
2660,467,한남동주민센터,용산구,1117013100,서울특별시 용산구 한남동 685-43,385,127.000494,37.534564,200043.662026,548340.327269
2661,468,매봉경로당,용산구,1117013100,서울특별시 용산구 한남동 726-250,233,127.003713,37.543029,200328.104249,549279.822888
2662,323,서빙고초등학교,용산구,1117013300,서울특별시 용산구 서빙고동 235-1,100,126.992403,37.522146,199328.414436,546962.085089
2663,431,서빙고동 주민센터,용산구,1117013300,서울특별시 용산구 서빙고동 134,60,126.994637,37.520487,199525.89333,546777.955533
2664,324,오산고등학교,용산구,1117013600,서울특별시 용산구 보광동 168-4,800,126.999764,37.524544,199979.166715,547228.198196
2665,143,창동고등학교,도봉구,1132010700,서울특별시 도봉구 창동 694-10,1494,127.038804,37.650964,203424.348204,561260.111191
2666,145,서울신화초등학교,도봉구,1132010700,서울특별시 도봉구 창동 504-33,623,127.041224,37.632459,203638.776094,559206.284326
2667,147,자운고등학교,도봉구,1132010700,서울특별시 도봉구 창동 1-0,791,127.050673,37.659092,204471.231502,562162.690619
2668,151,서울오봉초등학교,도봉구,1132010800,서울특별시 도봉구 도봉동 608-22,522,127.040358,37.671664,203560.506905,563557.701555
2669,153,누원고등학교,도봉구,1132010800,서울특별시 도봉구 도봉동 646-0,783,127.049976,37.685527,204408.208256,565096.714966
2670,130,효문고등학교,도봉구,1132010500,서울특별시 도봉구 쌍문동 468-0,540,127.018175,37.652557,201603.897668,561436.356289
2671,131,서울쌍문초등학교,도봉구,1132010500,서울특별시 도봉구 쌍문동 360-4,720,127.024391,37.648603,202152.502685,560997.593477
2672,155,덕성여자대학교,도봉구,1132010500,서울특별시 도봉구 쌍문동 419-0,1629,127.016977,37.651659,201498.170572,561336.630912
2673,133,신도봉중학교,도봉구,1132010500,서울특별시 도봉구 쌍문동 94-1,1316,127.033206,37.649252,202930.438098,561069.905802
2674,135,서울창도초등학교,도봉구,1132010600,서울특별시 도봉구 방학동 722-9,1160,127.049511,37.663694,204368.452737,562673.499939
2675,136,도봉 문화고등학교,도봉구,1132010600,서울특별시 도봉구 방학동 723-0,1514,127.047082,37.663451,204154.114468,562646.354561
2676,137,서울방학초등학교,도봉구,1132010600,서울특별시 도봉구 방학동 667-1,572,127.032057,37.663921,202828.458618,562697.948317
2444,370,서울경인초등학교,양천구,1147010200,서울특별시 양천구 목동 911-4,631,126.886257,37.533116,189946.670924,548185.684129
2445,343,신월보건지소,양천구,1147010300,서울특별시 양천구 신월동 131-4,160,126.832067,37.532303,185156.843719,548102.603701
2446,360,신월1동주민센터,양천구,1147010300,서울특별시 양천구 신월동 135-18,156,126.831526,37.532786,185109.12664,548156.338483
2988,64,서울은로초등학교,동작구,1159010500,서울특별시 동작구 흑석동 245-1,555,126.965121,37.508605,196916.150475,545459.76454
2989,12,강현중학교,동작구,1159010200,서울특별시 동작구 상도동 335-5,718,126.931101,37.503075,193907.8089,544847.681886
2990,66,대방중학교,동작구,1159010900,서울특별시 동작구 신대방동 492-200,952,126.913763,37.495166,192373.992692,543971.063344
2991,27,문창중학교,동작구,1159010900,서울특별시 동작구 신대방동 364-58,658,126.921772,37.495826,193082.264342,544043.734893
2992,13,서울상도초등학교,동작구,1159010200,서울특별시 동작구 상도동 238-2,680,126.93723,37.49971,194449.5423,544473.794599
2993,11,서울신상도초등학교,동작구,1159010200,서울특별시 동작구 상도동 산65-59,530,126.944064,37.500276,195053.813444,544536.217802
2995,54,동작고등학교,동작구,1159010700,서울특별시 동작구 사당동 236-5,540,126.965239,37.482236,196925.477051,542533.155636
2996,45,영등포고등학교,동작구,1159010800,서울특별시 동작구 대방동 13-2,873,126.933666,37.508253,194135.046017,545422.15495
2997,67,남사초등학교,동작구,1159010700,서울특별시 동작구 사당동 1011-1,180,126.978862,37.482344,198130.43885,542544.712376
2998,59,서울남성초등학교,동작구,1159010700,서울특별시 동작구 사당동 324-18,804,126.975809,37.48461,197860.419552,542796.326589
2999,25,서울대림초등학교,동작구,1159010800,서울특별시 동작구 대방동 391-62,880,126.925733,37.500648,193432.955004,544578.680553
3000,15,서울본동초등학교,동작구,1159010400,서울특별시 동작구 본동 50-8,638,126.953903,37.510117,195924.427841,545627.9862
3035,43,인왕초등학교,서대문구,1141011100,서울특별시 서대문구 홍제동 241-113,477,126.94521,37.590504,195161.023229,554550.387094
3036,15,홍제초등학교,서대문구,1141011800,서울특별시 서대문구 홍은동 48,675,126.944641,37.593062,195110.97787,554834.27589
3037,17,홍연초등학교 체육관,서대문구,1141011800,서울특별시 서대문구 홍은동 305,1100,126.931055,37.581708,193910.169821,553574.927475
3038,58,서대문문화체육회관,서대문구,1141011800,서울특별시 서대문구 홍은동 산26-155,508,126.931731,37.58094,193969.81301,553489.665724
3039,434,영은교회,영등포구,1156012700,서울특별시 영등포구 양평동3가 8-2,732,126.889994,37.525344,190275.988608,547322.679707
3040,401,당중초등학교,영등포구,1156012700,서울특별시 영등포구 양평동3가 42-0,558,126.889988,37.526567,190275.56042,547458.422642
3041,413,선유중학교,영등포구,1156012700,서울특별시 영등포구 양평동3가 82-0,540,126.894588,37.533014,190683.035481,548173.442148
3042,459,선유도서관,영등포구,1156012700,서울특별시 영등포구 양평동3가 88-1,137,126.892988,37.533329,190541.599459,548208.659611
3043,400,당산초등학교,영등포구,1156012800,서울특별시 영등포구 양평동4가 323-0,369,126.89677,37.539697,190876.685266,548914.975045
3044,412,선유고등학교,영등포구,1156012800,서울특별시 영등포구 양평동4가 10-0,730,126.894816,37.533865,190703.265045,548267.943415
3045,428,한강미디어고등학교,영등포구,1156012800,서울특별시 영등포구 양평동4가 315-1,721,126.897257,37.539169,190919.647519,548856.345218
3046,450,구립율산경로당,영등포구,1156013200,서울특별시 영등포구 신길동 9-102,198,126.922626,37.51573,193159.634719,546252.804403
3047,423,영신초등학교,영등포구,1156013200,서울특별시 영등포구 신길동 121-0,390,126.917985,37.510033,192748.774658,545620.79288
3048,439,신길교회,영등포구,1156013200,서울특별시 영등포구 신길동 63-3,631,126.919539,37.515105,192886.647339,546183.661795
3052,2,금화초등학교,서대문구,1141010600,서울특별시 서대문구 천연동 13-1,550,126.963188,37.568651,196747.894116,552124.204628
3053,4,북성초등학교,서대문구,1141011000,서울특별시 서대문구 북아현동 215,426,126.951927,37.559292,195752.485188,551085.847208
3054,23,아현감리교회,서대문구,1141011000,서울특별시 서대문구 북아현동 126-10,400,126.95873,37.557683,196353.512158,550907.070384
3055,62,북아현문화체육센터,서대문구,1141011000,서울특별시 서대문구 북아현동 1012-2,614,126.955455,37.561883,196064.34142,551373.307304
3056,54,대신초등학교,서대문구,1141011200,서울특별시 서대문구 대현동 67-1,405,126.947618,37.558042,195371.675283,550947.389834
3057,7,창서초등학교,서대문구,1141011600,서울특별시 서대문구 창천동 53-38,615,126.933965,37.557612,194165.304076,550900.393745
3058,9,연희초등학교,서대문구,1141011700,서울특별시 서대문구 연희동 88-1,600,126.933892,37.56919,194159.787048,552185.45463
3059,38,연북중학교,서대문구,1141011700,서울특별시 서대문구 연희동 141-0,836,126.937728,37.577819,194499.290018,553142.907987
3060,35,안산초등학교,서대문구,1141011100,서울특별시 서대문구 홍제동 44,1013,126.944031,37.585068,195056.505196,553947.166073
3061,22,홍제3동주민센터,서대문구,1141011100,서울특별시 서대문구 홍제동 7-13,40,126.949763,37.593763,195563.317225,554911.84365
3062,31,인왕중학교,서대문구,1141011100,서울특별시 서대문구 홍제동 9-27,816,126.952043,37.59278,195764.599749,554802.628633
3063,40,홍은중학교,서대문구,1141011100,서울특별시 서대문구 홍제동 286-38,606,126.949603,37.59762,195549.430731,555339.966288
2741,351,시흥3동주민센터,금천구,1154510300,서울특별시 금천구 시흥동 956-3,198,126.905828,37.440277,191666.143855,537879.859515
2742,352,남부여성발전센터,금천구,1154510300,서울특별시 금천구 시흥동 산139-2,491,126.906036,37.46326,191687.088648,540430.663992
2743,353,시흥4동주민센터,금천구,1154510300,서울특별시 금천구 시흥동 812-38,209,126.906175,37.458948,191698.911811,539952.087498
2744,356,시흥5동주민센터,금천구,1154510300,서울특별시 금천구 시흥동 910-5,160,126.908302,37.452352,191886.377875,539219.828093
2763,331,가산동주민센터,금천구,1154510100,서울특별시 금천구 가산동 144-3,135,126.891763,37.476873,190426.147139,541942.884324
2764,7,안천중학교,금천구,1154510200,서울특별시 금천구 독산동 1089,682,126.887722,37.459219,190066.335712,539983.849697
2765,335,금천한내어르신복지센터,금천구,1154510200,서울특별시 금천구 독산동 293-14,113,126.886851,37.45794,189989.143748,539842.048067
2968,405,도림초등학교,영등포구,1156013200,서울특별시 영등포구 신길동 285-1,800,126.90678,37.508191,191757.922074,545417.28901
2969,411,서울우신초등학교,영등포구,1156013200,서울특별시 영등포구 신길동 210-0,633,126.911419,37.509572,192168.192809,545570.138464
2970,469,신길4동주민센터,영등포구,1156013200,서울특별시 영등포구 신길동 209-102,184,126.9113,37.50845,192157.557699,545445.646214
2971,452,구립신길5동제2경로당,영등포구,1156013200,서울특별시 영등포구 신길동 341-3,168,126.905482,37.501739,191642.406488,544701.378676
2972,404,대영초등학교,영등포구,1156013200,서울특별시 영등포구 신길동 341-1,180,126.906025,37.502352,191690.511249,544769.283543
2973,471,영등포구제1스포츠센터,영등포구,1156013200,서울특별시 영등포구 신길동 426-3,651,126.906741,37.500618,191753.580001,544576.85333
2974,436,대림감리교회,영등포구,1156013200,서울특별시 영등포구 신길동 4794-0,1100,126.909766,37.494076,192020.404942,543850.412226
2975,422,영신고등학교,영등포구,1156013200,서울특별시 영등포구 신길동 4656-2,895,126.909747,37.49767,192019.073613,544249.324437
2976,403,서울대방초등학교,영등포구,1156013200,서울특별시 영등포구 신길동 1444-0,660,126.918942,37.502299,192832.63744,544762.370233
2977,454,구립신길7동경로당,영등포구,1156013200,서울특별시 영등포구 신길동 897-3,221,126.921336,37.506396,193044.685674,545216.889419
2978,455,구립대림1경로당,영등포구,1156013300,서울특별시 영등포구 대림동 899-2,60,126.906022,37.495431,191689.413607,544001.179091
2979,402,대림중학교,영등포구,1156013300,서울특별시 영등포구 대림동 959-0,711,126.907674,37.492424,191835.234165,543667.272252
2980,414,신대림초등학교,영등포구,1156013300,서울특별시 영등포구 대림동 968-0,663,126.905601,37.492076,191651.862038,543628.807322
2981,420,영림초등학교,영등포구,1156013300,서울특별시 영등포구 대림동 993-16,567,126.902506,37.487352,191377.603583,543104.803125
2987,70,서울영본초등학교,동작구,1159010400,서울특별시 동작구 본동 205-326,816,126.948826,37.511154,195475.601754,545743.359716
3226,421,인헌초등학교,관악구,1162010100,서울특별시 관악구 봉천동 212-3,595,126.960175,37.476459,196477.366398,541892.122043
3227,422,신림초등학교,관악구,1162010200,서울특별시 관악구 신림동 1627-75,630,126.927581,37.477302,193594.364391,541987.383129
3289,355,휘경중학교,동대문구,1123010900,서울특별시 동대문구 휘경동 286-66,459,127.061751,37.587084,205454.007823,554171.180394
3290,357,휘봉고등학교,동대문구,1123010900,서울특별시 동대문구 휘경동 43-138,3500,127.06892,37.58638,206087.249488,554093.439265
3291,370,휘경2동주민센터,동대문구,1123010900,서울특별시 동대문구 휘경동 367-1,157,127.06858,37.590134,206056.877297,554510.095552
3292,354,휘봉초등학교,동대문구,1123010900,서울특별시 동대문구 휘경동 49-27,3500,127.070152,37.586323,206196.054585,554087.255605
3293,371,이문1동주민센터,동대문구,1123011000,서울특별시 동대문구 이문동 120-1,150,127.065478,37.597835,205782.34832,555364.662755
3294,358,이문초등학교,동대문구,1123011000,서울특별시 동대문구 이문동 164-26,887,127.063844,37.602643,205637.72499,555898.224903
3295,396,이문2동주민센터,동대문구,1123011000,서울특별시 동대문구 이문동 237-1,203,127.065116,37.603329,205750.009395,555974.388331
3321,369,휘경1동주민센터,동대문구,1123010900,서울특별시 동대문구 휘경동 135-9,171,127.065763,37.59293,205807.887294,554820.246713
3322,356,서울반도체고등학교,동대문구,1123010900,서울특별시 동대문구 휘경동 49-327,1237,127.069537,37.585333,206141.879679,553977.285419
3643,89,동작중학교,동작구,1159010600,서울특별시 동작구 동작동 59-1,539,126.976271,37.495084,197901.619478,543958.726944
3406,361,금나래문화체육센터,금천구,1154510200,서울특별시 금천구 독산동 1148-0,812,126.895998,37.458838,190798.539568,539940.775515
3407,362,독산어르신체육센터,금천구,1154510200,서울특별시 금천구 독산동 234-86,438,126.905802,37.474353,191667.614697,541661.79675
3453,365,종로노인복지관 무악센터,종로구,1111018700,서울특별시 종로구 무악동 60-2,797,126.958034,37.575829,196292.869712,552921.043643
3454,332,종로노인종합복지관,종로구,1111016500,서울특별시 종로구 이화동 25-1,389,127.006028,37.57672,200532.47038,553019.078043
3455,378,종로구웰니스센터,종로구,1111014900,서울특별시 종로구 원서동 181-5,175,126.988998,37.577859,199028.116306,553145.545972
3574,88,서울동작초등학교,동작구,1159010700,서울특별시 동작구 사당동 산9-1,922,126.976509,37.494105,197922.677039,543850.124266
3575,90,사당중학교,동작구,1159010700,서울특별시 동작구 사당동 209-16,1131,126.968895,37.487813,197249.045962,543151.977952
3576,96,사당종합체육관,동작구,1159010700,서울특별시 동작구 사당동 산21-9,2495,126.969538,37.492666,197306.098558,543690.598549
3577,23,남성중학교,동작구,1159010700,서울특별시 동작구 사당동 304-45,610,126.972489,37.478825,197566.676188,542154.373571
3578,55,서울공업고등학교,동작구,1159010800,서울특별시 동작구 대방동 390-5,717,126.922383,37.501597,193136.837628,544684.169718
3761,98,중앙대학교 체육관,동작구,1159010500,서울특별시 동작구 흑석동 221-0,941,126.955559,37.504522,196070.523473,545006.890319
3909,465,원촌초등학교,서초구,1165010700,서울특별시 서초구 반포동 21-0,555,127.012717,37.506101,201124.385692,545181.38706
3910,476,반포1동주민센터,서초구,1165010700,서울특별시 서초구 반포동 20-48,239,127.01,37.51,200884.136506,545614.046064
3911,412,신반포중학교,서초구,1165010700,서울특별시 서초구 반포동 3-1,863,126.995764,37.505971,199625.462298,545166.809059
3912,348,잠원초등학교,서초구,1165010700,서울특별시 서초구 반포동 17-0,685,126.997902,37.501954,199814.458189,544721.015196
3913,466,심산기념문화센터,서초구,1165010700,서울특별시 서초구 반포동 114-3,917,126.99157,37.499037,199254.586037,544397.2529
3914,351,경원중학교,서초구,1165010600,서울특별시 서초구 잠원동 66-1,723,127.008875,37.510755,200784.646446,545697.845875
3915,377,반원초등학교,서초구,1165010600,서울특별시 서초구 잠원동 72-0,374,127.003876,37.510121,200342.676611,545627.401189
3916,11,방배중학교,서초구,1165010700,서울특별시 서초구 반포동 586-1,99,126.998482,37.494253,199865.771386,543866.318852
3917,473,반포4동주민센터,서초구,1165010700,서울특별시 서초구 반포동 74-7,319,127.0,37.5,200000.0,544504.127773
3918,384,남서울중학교,관악구,1162010200,서울특별시 관악구 신림동 1690-3,863,126.921469,37.481895,193054.189933,542497.638173
3919,393,난우중학교,관악구,1162010200,서울특별시 관악구 신림동 652-156,766,126.92268,37.46663,193159.93449,540803.261693
3920,1,서일초등학교,서초구,1165010800,서울특별시 서초구 서초동 1436-8,653,127.02235,37.485166,201976.702237,542857.977212
3921,342,서이초등학교,서초구,1165010800,서울특별시 서초구 서초동 1334-2,458,127.025993,37.491606,202298.657409,543572.805058
3922,463,서운중학교,서초구,1165010800,서울특별시 서초구 서초동 1325-1,770,127.024521,37.493983,202168.418935,543836.593773
3923,408,상문고등학교,서초구,1165010100,서울특별시 서초구 방배동 1000-1,2100,127.004834,37.479464,200427.565632,542224.911821
3924,363,삼성초등학교,관악구,1162010200,서울특별시 관악구 신림동 233-1,993,126.941029,37.468039,194783.213709,540958.506075
3925,385,삼성중학교,관악구,1162010200,서울특별시 관악구 신림동 220-1,979,126.942816,37.467871,194941.336443,540939.78615
3926,362,신우초등학교,관악구,1162010200,서울특별시 관악구 신림동 315,889,126.932425,37.462739,194021.684073,540370.756129
3927,390,미성중학교,관악구,1162010200,서울특별시 관악구 신림동 745-24,587,126.912426,37.475216,192253.670712,541757.08481
3932,12,서래초등학교,서초구,1165010100,서울특별시 서초구 방배동 771-0,682,126.989296,37.496302,199053.458863,544093.737231
3933,472,방배본동주민센터,서초구,1165010100,서울특별시 서초구 방배동 774-9,324,126.99,37.49,199115.627649,543394.305317
3934,405,신중초등학교,서초구,1165010800,서울특별시 서초구 서초동 1466-5,784,127.009344,37.480193,200826.469087,542305.846686
3935,407,서울고등학교,서초구,1165010800,서울특별시 서초구 서초동 1526-1,2078,127.00557,37.48372,200492.619834,542697.231485
3936,452,서일중학교,서초구,1165010800,서울특별시 서초구 서초동 1313-0,630,127.022184,37.499287,201961.622198,544425.187458
3937,471,서초4동주민센터,서초구,1165010800,서울특별시 서초구 서초동 1302-6,871,127.02,37.5,201768.508891,544504.315675
3938,5,신동초등학교,서초구,1165010600,서울특별시 서초구 잠원동 54-5,577,127.011894,37.516895,201051.465159,546379.376185
3939,409,신동중학교,서초구,1165010600,서울특별시 서초구 잠원동 54-6,730,127.013202,37.516602,201167.104143,546346.844566
4305,96,인수초등학교,강북구,1130510300,서울특별시 강북구 수유동 551-19,764,127.010312,37.642795,200910.099513,560352.803795
4306,92,강북중학교,강북구,1130510300,서울특별시 강북구 수유동 694-0,543,127.026254,37.645071,202317.017563,560605.664036
4059,483,서초종합체육관,서초구,1165010400,서울특별시 서초구 원지동 29-10,500,127.042275,37.45896,203740.210363,539950.029337
4060,349,방배초등학교,서초구,1165010100,서울특별시 서초구 방배동 861-1,726,126.987179,37.487461,198866.105175,543112.52114
4061,13,방일초등학교,서초구,1165010100,서울특별시 서초구 방배동 167-4,561,126.998405,37.485397,199858.964909,542883.35953
4081,328,대치1문화센터,강남구,1168010600,서울특별시 강남구 대치동 646-2,188,127.056771,37.493246,205020.491279,543755.980186
4082,467,서문여자고등학교,서초구,1165010100,서울특별시 서초구 방배동 1514-0,1063,126.985498,37.489342,198717.510885,543321.376616
4083,378,양재초등학교,서초구,1165010200,서울특별시 서초구 양재동 101-0,558,127.031911,37.474192,202822.749739,541640.312124
4084,415,우면초등학교,서초구,1165010300,서울특별시 서초구 우면동 690-0,764,127.023601,37.464659,202087.917404,540582.002686
4085,474,양재1동주민센터,서초구,1165010300,서울특별시 서초구 우면동 68-2,321,127.03,37.47,202653.824293,541174.947803
4086,450,언남중학교,서초구,1165010200,서울특별시 서초구 양재동 310-0,590,127.044113,37.472535,203902.133807,541456.73541
4087,457,매헌초등학교,서초구,1165010200,서울특별시 서초구 양재동 311-1,665,127.042031,37.471242,203718.05604,541313.224429
4088,468,언남문화체육센터,서초구,1165010200,서울특별시 서초구 양재동 309-0,330,127.043372,37.472319,203836.58872,541432.798463
4089,475,양재2동주민센터,서초구,1165010200,서울특별시 서초구 양재동 323-1,350,127.04,37.47,203538.432423,541175.276538
4115,343,서울삼전초등학교,송파구,1171010600,서울특별시 송파구 삼전동 63,5427,127.092589,37.501442,208187.094385,544668.153872
4116,527,대명중학교,강남구,1168010600,서울특별시 강남구 대치동 952-0,700,127.060388,37.506225,205339.408586,545196.713418
4117,330,대치4문화센터,강남구,1168010600,서울특별시 강남구 대치동 928-22,527,127.057884,37.499674,205118.414372,544469.497724
4118,528,도곡초등학교,강남구,1168010600,서울특별시 강남구 대치동 924-10,958,127.054468,37.499549,204816.404795,544455.501795
4119,529,역삼1문화센터,강남구,1168010100,서울특별시 강남구 역삼동 829-20,255,127.033266,37.495395,202941.776889,543993.512547
4120,15,도성초등학교,강남구,1168010100,서울특별시 강남구 역삼동 714,946,127.049183,37.500908,204349.015893,544606.025936
4121,530,역삼중학교,강남구,1168010100,서울특별시 강남구 역삼동 767-20,1042,127.048597,37.49595,204297.445301,544055.723146
4122,16,언주초등학교,강남구,1168011800,서울특별시 강남구 도곡동 922,785,127.037033,37.486646,203275.226695,543022.652718
4123,532,대도초등학교,강남구,1168011800,서울특별시 강남구 도곡동 106-1,646,127.052832,37.492723,204672.116502,543697.771151
4124,446,언남초등학교,서초구,1165010900,서울특별시 서초구 내곡동 122-0,330,127.061895,37.453963,205476.480731,539396.424172
4125,469,내곡중학교,서초구,1165011100,서울특별시 서초구 신원동 294-0,765,127.054329,37.452038,204807.12038,539182.376193
4126,470,오라카이 청계산 호텔,서초구,1165011100,서울특별시 서초구 신원동 604-0,20177,127.046963,37.462209,204154.816211,540310.865799
4127,523,논현1문화센터,강남구,1168010800,서울특별시 강남구 논현동 133-13,425,127.028512,37.511501,202520.767714,545781.001699
4128,520,논현2문화센터,강남구,1168010800,서울특별시 강남구 논현동 114-24,463,127.03705,37.517374,203275.3885,546433.084306
4129,7,언북초등학교,강남구,1168010400,서울특별시 강남구 청담동 27,1086,127.045637,37.519989,204034.413798,546723.641084
4130,524,청담중학교,강남구,1168010400,서울특별시 강남구 청담동 143-0,884,127.045542,37.528518,204025.5635,547670.263858
4131,526,경기고등학교,강남구,1168010500,서울특별시 강남구 삼성동 74-4,614,127.056003,37.517426,204950.970281,546439.608815
