시설번호,시설일련번호,수용시설명,시군구명,법정동코드,상세주소,시설면적,경도,위도,X좌표,Y좌표
536,35,영림중학교 운동장,구로구,1153010200,서울특별시 구로구 가마산로27길 17(구로동),5080.0,126.890631,37.49772,190328.7148,544256.656097
537,37,영일초등학교 운동장,구로구,1153010300,서울특별시 구로구 남부순환로105길 218(가리봉동),3830.0,126.883735,37.485096,189717.212785,542856.382742
538,39,고산초등학교 운동장,구로구,1153010600,서울특별시 구로구 중앙로 6(고척동),2675.0,126.865599,37.499008,188115.343195,544402.480861
539,41,고척중학교 운동장,구로구,1153010600,서울특별시 구로구 중앙로3길 20(고척동),4897.0,126.861951,37.499776,187792.893077,544488.273804
540,43,고척고등학교 운동장,구로구,1153010600,서울특별시 구로구 중앙로15길 162(고척동),7282.0,126.852071,37.509087,186920.894726,545522.99507
541,46,우신고등학교 운동장,구로구,1153010900,서울특별시 구로구 부일로 917(궁동),11246.0,126.827157,37.494958,184715.269265,543958.582407
542,47,서울정진학교 운동장,구로구,1153010900,서울특별시 구로구 부일로9길 158(궁동),4649.0,126.822072,37.498271,184266.243281,544327.14645
543,48,세종과학고등학교 운동장,구로구,1153010900,서울특별시 구로구 오리로21길 79(궁동),3207.0,126.827039,37.497205,184705.287349,544207.983069
544,30,고려대학사범대학부속고등학교 운동장,성북구,1129013300,서울특별시 성북구 정릉동 산 1-2,16119.0,127.00209,37.608414,200184.519363,556536.793687
545,54,효제초등학교 운동장,종로구,1111016200,서울특별시 종로구 대학로 12(효제동),5794.0,127.003039,37.572629,200268.502317,552565.048843
546,54,반석어린이공원,도봉구,1132010700,서울특별시 도봉구 창동 354,2597.0,127.041245,37.647101,203639.946492,560831.458465
547,61,월천공원,도봉구,1132010700,서울특별시 도봉구 창동 28,10712.0,127.050847,37.647561,204487.338782,560882.882121
548,32,용마폭포공원,중랑구,1126010100,서울특별시 중랑구 용마산로 250-12 (면목동),270.0,127.090871,37.57329,208027.452396,552642.335477
549,60,원묵중학교운동장,중랑구,1126010400,서울특별시 중랑구 신내로23길 57(묵동),3936.0,127.085015,37.617799,207505.647066,557581.778383
550,61,원묵고등학교운동장,중랑구,1126010400,서울특별시 중랑구 숙선옹주로 82(묵동),2816.0,127.086353,37.615519,207623.995775,557328.854129
551,66,혜원여자고등학교운동장,중랑구,1126010500,서울특별시 중랑구 봉우재로58길 39(망우동),5866.0,127.096603,37.593723,208531.477604,554910.665251
552,49,원당근린공원,강서구,1150010200,서울특별시 강서구 강서로56길 49(등촌동),10096.0,126.842062,37.559757,186045.430248,551148.122597
553,52,새나라공원,강서구,1150010200,서울특별시 강서구 등촌동 707-2,1563.0,126.852055,37.561555,186928.641217,551346.308673
554,56,솔뫼공원,강서구,1150010300,서울특별시 강서구 가로공원로77길 30(화곡동),2097.0,126.838431,37.537864,185720.440352,548718.766983
555,57,까치어린이공원,강서구,1150010300,서울특별시 강서구 화곡동 354-14,1193.0,126.841893,37.533424,186025.50354,548225.481095
556,59,골말어린이공원,강서구,1150010300,서울특별시 강서구 곰달래로45길 17(화곡동),977.0,126.856108,37.533243,187281.896919,548203.411178
557,50,화원어린이공원,구로구,1153010200,서울특별시 구로구 벚꽃로 490(구로동),3759.0,126.880285,37.497719,189413.813588,544257.645642
558,53,구로근린공원,구로구,1153010200,서울특별시 구로구 가마산로25길 21(구로동),1853.0,126.889712,37.496854,190247.338279,544160.62333
559,54,경인고등학교 운동장,구로구,1153010600,서울특별시 구로구 경인로46길 31(고척동),4071.0,126.865858,37.496354,188137.84041,544107.96786
560,55,고척근린공원 축구장,구로구,1153010600,서울특별시 구로구 고척로45길 39(고척동),6690.0,126.851759,37.505988,186892.728479,545179.06821
561,74,능말공원,중랑구,1126010600,서울특별시 중랑구 신내동 817-5,19101.0,127.107267,37.615634,209470.520966,557343.505445
562,63,정문학교 운동장,관악구,1162010200,서울특별시 관악구 난향3길 31(신림동),1699.0,126.916138,37.461484,192580.684194,540232.712662
563,77,삼성고등학교 운동장,관악구,1162010200,서울특별시 관악구 신림로 41(신림동),8580.0,126.943639,37.469783,195014.265107,541151.954749
564,40,새싹어린이공원,강북구,1130510300,서울특별시 강북구 수유동 134-40,644.0,127.019559,37.636118,201726.346076,559611.867543
565,75,능산공원,중랑구,1126010600,서울특별시 중랑구 신내동 317-2,388.0,127.097348,37.611771,208595.179846,556913.828517
566,78,봉화중학교운동장,중랑구,1126010500,서울특별시 중랑구 망우로70길 89(망우동),2754.0,127.103758,37.596635,209163.038921,555234.486985
567,79,영란여자중학교운동장,중랑구,1126010500,서울특별시 중랑구 망우로73길 56(망우동),7085.0,127.104478,37.603522,209225.735098,555998.990028
568,21,성동구보건소 주차장,성동구,1120010300,서울특별시 성동구 마장로23길 10(홍익동),570.0,127.032952,37.567087,202911.221091,551950.454032
569,22,무학봉근린공원,성동구,1120010200,서울특별시 성동구 하왕십리동 1050-2,28845.0,127.026565,37.562399,202347.072454,551429.953896
570,23,마장중학교 운동장,성동구,1120010500,서울특별시 성동구 마장로35나길 31(마장동),3280.0,127.041272,37.568567,203646.140952,552115.063015
571,27,사근초등학교 운동장,성동구,1120010600,서울특별시 성동구 사근동11길 16(사근동),2200.0,127.04795,37.562529,204236.470834,551445.160441
572,29,한양여자대학교 운동장,성동구,1120010600,서울특별시 성동구 사근동8길 24(사근동),2270.0,127.04759,37.558908,204204.862625,551043.257438
573,39,금호근린공원,성동구,1120011100,서울특별시 성동구 금호산9길 9(금호동3가),13467.0,127.019062,37.549814,201684.413283,550033.055196
574,41,옥수초등학교 운동장,성동구,1120011200,서울특별시 성동구 금호로1길 25(금호동4가),2521.0,127.022106,37.545934,201953.571367,549602.444702
575,42,달맞이공원,성동구,1120011300,서울특별시 성동구 옥수동 산 1-1,9246.0,127.020121,37.544554,201778.177519,549449.210196
576,47,경일고등학교 운동장,성동구,1120011400,서울특별시 성동구 성수일로 27(성수동1가),4240.0,127.04775,37.543256,204219.908651,549306.033546
577,48,경동초등학교 운동장,성동구,1120011400,서울특별시 성동구 성수일로 34(성수동1가),2849.0,127.050888,37.542727,204497.205743,549247.560384
578,51,성원중학교 운동장,성동구,1120011500,서울특별시 성동구 성덕정9가길 13(성수동2가),3435.0,127.052368,37.539229,204628.233657,548859.29239
579,21,국지어린이공원,관악구,1162010100,서울특별시 관악구 봉천동 635-429,1837.0,126.940673,37.489885,194753.248945,543383.135207
580,33,관악중학교 운동장,관악구,1162010100,서울특별시 관악구 남부순환로237길 60(봉천동),7365.0,126.961471,37.480104,196592.125529,542296.638047
581,47,밤골어린이공원,관악구,1162010100,서울특별시 관악구 인헌3가길 8(봉천동),1118.0,126.967251,37.474081,197103.167554,541627.91363
582,61,남강중학교 운동장,관악구,1162010200,서울특별시 관악구 난곡로34길 80(신림동),9914.0,126.924137,37.471537,193289.223715,541347.848395
583,42,혜화여자고등학교 운동장,강북구,1130510300,서울특별시 강북구 인수봉로 127(수유동),2951.0,127.013177,37.630624,201163.159007,559001.981358
584,58,송정체육공원,성동구,1120011800,서울특별시 성동구 중랑천동자전거길 366(송정동),3350.0,127.066558,37.552877,205881.250852,550374.905655
585,62,독서당공원,성동구,1120010900,서울특별시 성동구 금호동1가 산 37-7,2852.0,127.029097,37.550659,202571.183037,550127.080389
586,64,배재고등학교 운동장,강동구,1174010200,서울특별시 강동구 고덕로 227(고덕동),56521.0,127.151957,37.555419,213426.937736,550665.76829
587,105,백석중학교 운동장,강서구,1150010200,서울특별시 강서구 등촌로51나길 35(등촌동),1658.0,126.859342,37.548073,187570.270982,549848.9182
588,56,송원초등학교 운동장,성동구,1120011800,서울특별시 성동구 동일로43길 9(송정동),738.0,127.069247,37.553907,206118.788546,550489.356351
589,39,분토골어린이공원,서초구,1165010800,서울특별시 서초구 서초동 1627-4,587.0,127.017458,37.488375,201543.970254,543214.03898
590,40,용허리근린공원,서초구,1165010800,서울특별시 서초구 서초동 1324-1,4580.0,127.02328,37.494286,202058.688433,543870.176138
591,56,코아어린이공원,서초구,1165010600,서울특별시 서초구 잠원동 72-4,1300.0,127.004037,37.509037,200356.971568,545507.140383
592,72,영동중학교 운동장,서초구,1165010300,서울특별시 서초구 성촌길 14(우면동),2353.0,127.025644,37.465666,202268.596513,540693.864911
593,36,영락고등학교 운동장,관악구,1162010100,서울특별시 관악구 청룡16길 25(봉천동),12249.0,126.944307,37.47628,195073.772021,541872.978771
594,46,원당어린이공원,관악구,1162010100,서울특별시 관악구 봉천동 196-2,1647.0,126.963437,37.474854,196765.820237,541713.924621
595,51,새들어린이공원,관악구,1162010200,서울특별시 관악구 신림동 1441-42,810.0,126.925735,37.488668,193432.133486,543248.961973
596,67,서원어린이공원,관악구,1162010200,서울특별시 관악구 서원3길 10(신림동),2110.0,126.933421,37.476716,194110.936212,541921.98585
597,59,청룡어린이공원,서초구,1165010700,서울특별시 서초구 반포동 86-1,1010.0,126.999696,37.495872,199973.142244,544046.015322
598,45,백범김구기념관,용산구,1117011900,서울특별시 용산구 임정로 26(효창동),1492.0,126.959789,37.544739,196446.429165,549470.349725
599,49,솔밭어린이공원,용산구,1117012400,서울특별시 용산구 한강로1가 30-3,2090.0,126.973648,37.537302,197670.952278,548644.464932
600,33,구룡중학교 운동장,강남구,1168010300,서울특별시 강남구 선릉로 103(개포동),5820.0,127.05661,37.485693,205006.720061,542917.794539
601,41,개포서근린공원,강남구,1168010300,서울특별시 강남구 개포동 180,1500.0,127.063797,37.488824,205642.159558,543265.604993
602,65,이태원마을숲 소공원,용산구,1117013000,서울특별시 용산구 이태원동 260-87,661.0,126.991538,37.541264,199252.165334,549083.935201
232,62,종암 5-1 어린이 공원,성북구,1129013500,서울특별시 성북구 종암동 134-3,1965.0,127.03663,37.599639,203234.745175,555563.478361
233,58,홍익대학교 사범대학 부속 중-고등학교 운동장,성북구,1129010100,서울특별시 성북구 성북로14가길 23(성북동),9518.0,127.003655,37.594074,200322.806159,554945.159944
234,10,면목중학교운동장,중랑구,1126010100,서울특별시 중랑구 용마산로70길 37(면목동),4197.0,127.095754,37.582888,208457.72256,553707.98645
235,71,독산근린공원,금천구,1154510200,서울특별시 금천구 범안로 1096(독산동),19100.0,126.8847,37.4631,189799.529512,540414.961737
236,72,해태공원,금천구,1154510300,서울특별시 금천구 시흥동 871-24,962.0,126.9018,37.4578,191311.735878,539825.01975
237,73,진달래공원,금천구,1154510300,서울특별시 금천구 시흥동 970-3,298.0,126.9049,37.4348,191583.432901,537272.058854
238,74,비둘기공원,금천구,1154510300,서울특별시 금천구 시흥동 947-4,298.0,126.9062,37.4415,191699.225942,538015.549173
239,75,꾸러기공원,금천구,1154510300,서울특별시 금천구 시흥동 943-16,165.0,126.9059,37.4432,191672.86601,538204.251823
240,72,벌리어린이공원,강북구,1130510200,서울특별시 강북구 번동 240,4083.5,127.044429,37.627576,203921.949862,558664.493916
241,76,송월어린이공원,강북구,1130510100,서울특별시 강북구 미아동 89-6,807.0,127.032134,37.616101,202837.100334,557390.484076
242,69,우이초등학교 운동장,강북구,1130510300,서울특별시 강북구 삼양로99길 36(수유동),1105.0,127.014358,37.638359,201267.237748,559860.445767
243,63,동망봉 어린이 공원,성북구,1129013200,서울특별시 성북구 보문사길 30(보문동3가),1355.0,127.016993,37.583682,201500.958333,553791.902038
244,66,서울인수초등학교운동장,강북구,1130510300,서울특별시 강북구 인수봉로 269(수유동),1562.0,127.010237,37.642679,200903.470596,560339.859411
245,68,삼양초등학교 운동장,강북구,1130510100,서울특별시 강북구 삼양로49길 17(미아동),3315.0,127.016787,37.623429,201481.939286,558203.46
246,70,도하공원,금천구,1154510200,서울특별시 금천구 독산동 1149,3155.0,126.8953,37.4587,190736.757961,539925.52671
247,16,논골어린이공원,강북구,1130510200,서울특별시 강북구 덕릉로41길 92(번동),845.0,127.028046,37.638382,202475.396118,559863.33888
248,7,천마공원,송파구,1171011400,서울특별시 송파구 성내천로35길 53(마천동),7311.0,127.160241,37.500189,214169.351385,544537.172071
249,14,수송중학교운동장,강북구,1130510200,서울특별시 강북구 한천로122길 21(번동),4071.0,127.033321,37.636268,202941.040981,559628.819625
250,3,중랑초등학교운동장,중랑구,1126010100,서울특별시 중랑구 봉우재로6길 26(면목동),2150.0,127.075746,37.589292,206689.895581,554417.153964
251,6,신내근린공원,중랑구,1126010600,서울특별시 중랑구 신내동 652,34016.0,127.089189,37.613747,207874.624646,557132.431438
252,8,면목초등학교운동장,중랑구,1126010100,서울특별시 중랑구 면목로 434(면목동),2177.0,127.087563,37.591047,207733.409078,554612.85844
253,9,중화중학교운동장,중랑구,1126010100,서울특별시 중랑구 용마산로 364(면목동),2751.0,127.095177,37.584232,208406.640362,553857.061478
254,17,동원초등학교운동장,중랑구,1126010500,서울특별시 중랑구 송림길 114(망우동),4393.0,127.104845,37.604953,209258.010464,556157.795574
255,18,망우초등학교운동장,중랑구,1126010500,서울특별시 중랑구 망우로72길 49(망우동),2800.0,127.103358,37.598225,209127.531609,555410.88896
256,6,서대문독립공원,서대문구,1141010900,서울특별시 서대문구 독립문공원길 80(현저동),103713.0,126.956409,37.574107,196149.278027,552729.949262
257,2,성북초등학교 운동장,성북구,1129010100,서울특별시 성북구 성북로 102-10 (성북동),5045.0,126.998239,37.593559,199844.50903,554888.027227
258,20,명지고등학교 운동장,서대문구,1141011800,서울특별시 서대문구 명지2길 56(홍은동),3624.0,126.927082,37.584076,193559.456512,553838.063366
259,17,동작고등학교 운동장,동작구,1159010700,서울특별시 동작구 솔밭로 51(사당동),3246.0,126.96553,37.482083,196951.270511,542516.18898
260,15,응암초등학교 운동장 ,은평구,1138010700,서울특별시 은평구 가좌로6길 20(응암동),2000.0,126.921224,37.588381,193042.374661,554316.302101
261,19,신사초등학교 운동장,은평구,1138010900,서울특별시 은평구 가좌로 275-2 (신사동),1555.0,126.912387,37.592731,192262.39041,554799.78407
262,8,당서초등학교 운동장,영등포구,1156011500,서울특별시 영등포구 당산로 187(당산동5가),3540.0,126.899289,37.531467,191098.312869,548001.374814
263,2,은평고등학교 운동장,은평구,1138010500,서울특별시 은평구 갈현로15길 51(구산동),1350.0,126.906116,37.608981,191710.342543,556603.898217
264,4,감리교신학대 운동장,서대문구,1141010500,서울특별시 서대문구 냉천동 31,846.0,126.963036,37.567195,196734.345592,551962.545274
265,16,한강미디어고등학교 운동장,영등포구,1156012800,서울특별시 영등포구 선유로55길 22(양평동4가),2282.6,126.897267,37.538903,190920.459064,548826.847449
266,16,구로중학교 운동장,구로구,1153010200,서울특별시 구로구 구로중앙로 48(구로동),5715.0,126.890871,37.494272,190349.500345,543873.971633
267,12,남사초등학교 운동장,동작구,1159010700,서울특별시 동작구 동작대로13길 22(사당동),4274.0,126.978867,37.482242,198130.848665,542533.437678
268,3,논현초등학교 운동장,강남구,1168010800,서울특별시 강남구 논현동 168,3960.0,127.026206,37.508142,202316.984016,545408.0806
269,2,공덕초등학교 운동장,마포구,1144010200,서울특별시 마포구 만리재옛길 13(공덕동),5141.0,126.954124,37.545785,195945.905351,549586.655997
270,15,안산초등학교 운동장,서대문구,1141011100,서울특별시 서대문구 통일로 321(홍제동),1931.0,126.951601,37.57938,195724.836793,553315.389293
271,3,장훈고등학교 운동장,영등포구,1156013200,서울특별시 영등포구 영등포로64길 26(신길동),7167.6,126.915551,37.513615,192533.926169,546018.580585
272,28,영남중학교 운동장,영등포구,1156013300,서울특별시 영등포구 대림로31나길 17(대림동),6155.9,126.896038,37.497418,190806.801085,544222.684053
273,7,여의도여자고등학교 운동장,영등포구,1156011000,서울특별시 영등포구 국제금융로7가길 13(여의도동),4079.0,126.934909,37.522576,194245.999551,547011.746309
274,30,신대림초등학교 운동장,영등포구,1156013300,서울특별시 영등포구 대림로8길 25(대림동),7412.0,126.90589,37.491853,191677.359605,543604.129175
275,5,윤중초등학교 운동장,영등포구,1156011000,서울특별시 영등포구 여의나루로2길 14(여의도동),6586.0,126.923107,37.519549,193202.466683,546676.551996
276,20,우신초등학교 운동장,영등포구,1156013200,서울특별시 영등포구 신길로 190(신길동),5236.1,126.912131,37.509336,192231.138747,545543.984071
277,26,대동초등학교 운동장,영등포구,1156013300,서울특별시 영등포구 대림로21길 6(대림동),6378.0,126.900072,37.493281,191163.03806,543763.147609
278,14,고은초등학교 운동장,서대문구,1141011100,서울특별시 서대문구 모래내로 441(홍제동),954.0,126.943621,37.584714,195020.328074,553907.866105
279,11,양화중학교 운동장,영등포구,1156012100,서울특별시 영등포구 당산로 56(문래동3가),2343.6,126.89636,37.519291,190837.936836,546650.251042
280,18,명지전문대 운동장,서대문구,1141011800,서울특별시 서대문구 가좌로 134(홍은동),4556.0,126.925305,37.583792,193402.4403,553806.632699
281,19,명지중학교 운동장,서대문구,1141011800,서울특별시 서대문구 명지2길 56(홍은동),738.0,126.927102,37.58402,193561.158595,553831.867664
282,19,도림초등학교 운동장,영등포구,1156013200,서울특별시 영등포구 가마산로65길 22(신길동),4413.6,126.90748,37.508296,191819.813932,545428.902707
283,16,신남성초등학교 운동장,동작구,1159010700,서울특별시 동작구 사당로 146(사당동),4052.0,126.965277,37.488503,196929.123269,543228.729006
284,21,문창초등학교 운동장,동작구,1159010900,서울특별시 동작구 신대방2길 14(신대방동),3044.0,126.914363,37.489171,192426.436041,543305.687638
285,7,신도봉중학교 운동장,도봉구,1132010500,서울특별시 도봉구 도봉로115길 16(쌍문동),183.0,127.033395,37.649281,202947.074,561073.128141
286,17,창원초등학교 운동장,도봉구,1132010700,서울특별시 도봉구 해등로 103(창동),4163.0,127.040713,37.652104,203592.731026,561386.749854
287,18,창림초등학교운동장,도봉구,1132010700,서울특별시 도봉구 덕릉로63길 46(창동),183.0,127.041796,37.643152,203688.800815,560393.165122
288,11,흑석초등학교 운동장,동작구,1159010500,서울특별시 동작구 현충로 87(흑석동),2440.0,126.965093,37.508658,196913.713163,545465.649866
289,22,연희중학교 운동장,서대문구,1141012000,서울특별시 서대문구 증가로 170(남가좌동),3290.0,126.918913,37.579123,192837.374116,553288.885915
290,8,대신초등학교 운동장,서대문구,1141011200,서울특별시 서대문구 이화여대2길 27(대현동),1011.0,126.947459,37.55768,195357.63104,550907.162782
291,6,길음초등학교 운동장,성북구,1129013400,서울특별시 성북구 길음로 142(길음동),3479.0,127.017084,37.6132,201508.335696,557068.071341
292,17,선유고등학교 운동장,영등포구,1156012800,서울특별시 영등포구 선유로 227(양평동4가),2055.7,126.89507,37.53339,190725.63033,548215.19204
293,8,국사봉중학교운동장,동작구,1159010200,서울특별시 동작구 양녕로20길 20(상도동),3062.0,126.945071,37.493777,195142.462349,543814.8606
294,10,삼릉초등학교 운동장,강남구,1168010500,서울특별시 강남구 봉은사로63길 22(삼성동),2218.0,127.047155,37.512774,204168.979271,545922.976157
295,14,도성초등학교 운동장,강남구,1168010100,서울특별시 강남구 역삼로 313(역삼동),3800.0,127.049165,37.500667,204347.393557,544579.325477
296,22,대모초등학교 운동장,강남구,1168011400,서울특별시 강남구 일원동 736,2727.0,127.086048,37.481077,207610.720099,542407.452391
297,10,유한공업고등학교 운동장,구로구,1153011200,서울특별시 구로구 경인로 8(항동),6259.0,126.823629,37.488029,184401.832614,543190.119335
298,3,중앙여자고등학교 운동장,서대문구,1141011000,서울특별시 서대문구 북아현로11가길 7(북아현동),5150.0,126.95248,37.562144,195801.488119,551402.366109
299,10,방학중학교 운동장,도봉구,1132010600,서울특별시 도봉구 시루봉로 188(방학동),6742.0,127.031764,37.665443,202802.513975,562866.844959
300,4,은진초등학교 운동장,은평구,1138011400,서울특별시 은평구 진관1로 21-20 (진관동),2000.0,126.921146,37.633021,193039.69239,559270.783715
301,7,숭인초등학교 운동장,성북구,1129013600,서울특별시 성북구 오패산로16길 37(하월곡동),2042.0,127.038806,37.608916,203426.435963,556593.211848
302,13,연희초등학교 운동장,서대문구,1141011700,서울특별시 서대문구 연희로 136(연희동),1257.0,126.933561,37.569069,194130.518642,552171.962237
303,3,본동초등학교 운동장,동작구,1159010400,서울특별시 동작구 노량진로26길 16-40 (본동),1400.0,126.953744,37.510282,195910.366934,545646.317108
304,14,남성초등학교 운동장,동작구,1159010700,서울특별시 동작구 사당로23길 57-14 (사당동),3465.0,126.976303,37.484244,197904.114949,542755.658147
305,18,대림초등학교운동장,동작구,1159010800,서울특별시 동작구 대방동1길 22(대방동),1778.0,126.926168,37.500569,193471.395219,544569.814252
306,17,홍제초등학교 운동장,서대문구,1141011800,서울특별시 서대문구 홍은중앙로 13(홍은동),639.0,126.944278,37.592803,195078.824971,554805.6051
307,2,서일초등학교 운동장,서초구,1165010800,서울특별시 서초구 남부순환로339길 38(서초동),3210.0,127.022712,37.484607,202008.72033,542795.930012
308,4,서이초등학교 운동장,서초구,1165010800,서울특별시 서초구 서운로 35(서초동),16830.0,127.025936,37.49112,202293.665699,543518.852646
309,7,서울고등학교 운동장,서초구,1165010800,서울특별시 서초구 효령로 197(서초동),73592.0,127.005762,37.48414,200509.646822,542743.934909
310,11,서일중학교 운동장,서초구,1165010800,서울특별시 서초구 서운로21길 2(서초동),6464.0,127.022581,37.498687,201996.808108,544358.683292
311,12,신동초등학교 운동장,서초구,1165010600,서울특별시 서초구 나루터로 15(잠원동),10829.0,127.0119,37.516736,201052.026287,546361.649825
312,16,반포고등학교 운동장,서초구,1165010700,서울특별시 서초구 고무래로 71(반포동),8780.0,127.016788,37.501767,201484.420672,544700.393978
313,18,잠원초등학교 운동장,서초구,1165010700,서울특별시 서초구 신반포로16길 15-25 (반포동),14058.0,126.998186,37.501364,199839.603861,544655.536684
314,19,신반포중학교 운동장,서초구,1165010700,서울특별시 서초구 신반포로19길 26(반포동),14926.0,126.996153,37.505596,199659.864147,545125.23259
315,20,반원초등학교 운동장,서초구,1165010600,서울특별시 서초구 잠원로3길 28(잠원동),5100.0,127.004053,37.509737,200358.321132,545584.765274
316,22,방배중학교 운동장,서초구,1165010700,서울특별시 서초구 동광로 144(반포동),6169.0,126.99844,37.494591,199862.033277,543903.755527
317,7,언북초등학교 운동장,강남구,1168010400,서울특별시 강남구 삼성로135길 42(청담동),4617.0,127.046262,37.520082,204089.671449,546734.025506
318,3,소의초등학교 운동장,마포구,1144010100,서울특별시 마포구 마포대로24길 42(아현동),2722.0,126.961153,37.552146,196567.34238,550292.378013
319,24,방일초등학교 운동장,서초구,1165010100,서울특별시 서초구 방배로18길 52(방배동),12294.0,126.9979,37.48526,199814.244044,542868.142999
320,26,남태령어린이공원,서초구,1165010100,서울특별시 서초구 방배동 2956-4,1208.0,126.988618,37.466169,198993.064916,540749.350899
321,28,방배초등학교 운동장,서초구,1165010100,서울특별시 서초구 방배중앙로13길 26(방배동),9734.0,126.987454,37.487124,198890.381314,543075.112513
322,29,서문여자중학교 운동장,서초구,1165010100,서울특별시 서초구 동광로12길 84(방배동),22755.0,126.985081,37.488973,198680.60855,543280.381282
323,34,양재근린공원,서초구,1165010200,서울특별시 서초구 양재동 311,32582.0,127.042646,37.471502,203772.431703,541342.098919
324,10,마포초등학교 운동장,마포구,1144010400,서울특별시 마포구 도화2길 64(도화동),2077.0,126.949093,37.538583,195500.840613,548787.556701
325,10,신성초등학교 운동장,관악구,1162010200,서울특별시 관악구 신림로 114(신림동),6052.0,126.936852,37.47148,194413.952579,541340.642082
326,18,신석초등학교 운동장,마포구,1144011100,서울특별시 마포구 대흥로 33(신수동),1355.0,126.937938,37.544016,194515.33451,549391.21108
327,19,신수중학교 운동장,마포구,1144011100,서울특별시 마포구 신수로 49(신수동),4138.0,126.9337,37.5454,194140.944054,549545.02444
328,23,와우어린이공원,마포구,1144011500,서울특별시 마포구 독막로19길 20-13 (상수동),3166.0,126.9253,37.549,193398.937581,549945.137678
329,29,망원초등학교 운동장,마포구,1144012300,서울특별시 마포구 방울내로5길 28(망원동),1389.0,126.900983,37.560533,191251.415432,551227.095821
330,2,미동초등학교 운동장,서대문구,1141010400,서울특별시 서대문구 충정로 52(미근동),1529.0,126.965894,37.562845,196986.732374,551479.702789
331,5,금화초등학교 운동장,서대문구,1141010600,서울특별시 서대문구 통일로 165(천연동),886.0,126.96323,37.568557,196751.606724,552113.796136
332,2,삼광초등학교 운동장,용산구,1117010100,서울특별시 용산구 두텁바위로1나길 19(후암동),3328.0,126.97662,37.546898,197933.931441,549709.43403
333,8,아현중학교 운동장,마포구,1144010100,서울특별시 마포구 마포대로 247(아현동),4596.0,126.957183,37.556405,196216.721346,550765.281503
334,25,청두어린이공원,서초구,1165010100,서울특별시 서초구 방배동 463-14,1049.0,126.985,37.480618,198673.246869,542353.059181
335,12,용강초등학교 운동장 ,마포구,1144010800,서울특별시 마포구 백범로17길 9(대흥동),3588.0,126.9441,37.5491,195060.255899,549955.082564
336,24,와우근린공원,마포구,1144011400,서울특별시 마포구 창전동 3-181,68623.0,126.9301,37.553,193823.432388,550388.763557
337,25,서교초등학교 운동장,마포구,1144012000,서울특별시 마포구 와우산로23길 20-27 (서교동),3465.0,126.924712,37.55474,193347.506329,550582.195026
338,33,경성고등학교 운동장,마포구,1144012400,서울특별시 마포구 성미산로 111(연남동),11801.0,126.919445,37.563111,192882.863135,551511.686688
339,34,성서중학교 운동장 ,마포구,1144012500,서울특별시 마포구 성산로4길 42(성산동),2795.0,126.9084,37.5631,191907.049227,551511.391148
340,2,덕성여자대학교 운동장,도봉구,1132010500,서울특별시 도봉구 삼양로144길 33(쌍문동),71693.0,127.017703,37.649934,201562.265236,561145.268297
341,10,이화금란중학교 운동장,서대문구,1141011300,서울특별시 서대문구 성산로 520(대신동),8514.0,126.9449,37.5626,195131.828206,551453.380213
342,12,연세대학교 운동장,서대문구,1141011700,서울특별시 서대문구 연세로 50(신촌동),12645.0,126.933436,37.562213,194118.904619,551411.031734
343,8,장위초등학교 운동장,성북구,1129013800,서울특별시 성북구 장월로8가길 41(장위동),3462.0,127.050028,37.611671,204417.18525,556899.501899
344,8,은평초등학교 운동장,은평구,1138010200,서울특별시 은평구 은평로 239(녹번동),14908.0,126.934441,37.601627,194210.782092,555785.537761
345,14,동명여자고등학교 운동장,은평구,1138010600,서울특별시 은평구 통일로 793(대조동),30554.0,126.923967,37.613907,193286.960764,557149.137687
346,4,학동초등학교 운동장,강남구,1168010800,서울특별시 강남구 선릉로115길 42(논현동),1820.0,127.039891,37.512036,203526.843478,545840.701441
347,9,석계초등학교 운동장,성북구,1129013900,서울특별시 성북구 한천로58길 273(석관동),2890.0,127.069672,37.6081,206151.914352,556504.194918
348,10,석관고등학교 운동장,성북구,1129013900,서울특별시 성북구 한천로70길 30(석관동),6064.0,127.06664,37.608988,205884.086153,556602.592838
349,10,영등포초등학교 운동장,영등포구,1156011900,서울특별시 영등포구 경인로 756(문래동1가),5661.7,126.898366,37.512628,191014.499669,545910.517345
350,21,연가초등학교 운동장,서대문구,1141012000,서울특별시 서대문구 증가로12가길 49-50 (남가좌동),2401.0,126.918101,37.579733,192765.758357,553356.723674
351,18,영신초등학교 운동장,영등포구,1156013200,서울특별시 영등포구 도신로60길 23(신길동),3195.2,126.91819,37.509711,192766.887824,545585.06242
352,23,대방초등학교 운동장,영등포구,1156013200,서울특별시 영등포구 여의대방로35길 14(신길동),3000.0,126.918912,37.502377,192829.978371,544770.981318
353,19,영등포고등학교 운동장,동작구,1159010800,서울특별시 동작구 등용로8길 5(대방동),5241.0,126.933834,37.507989,194149.889154,545392.851282
354,26,도봉중학교 운동장,도봉구,1132010800,서울특별시 도봉구 마들로 671(도봉동),3375.0,127.045554,37.670191,204018.929875,563394.391107
355,4,강남초등학교 운동장,동작구,1159010300,서울특별시 동작구 강남초등길 15(상도1동),4100.0,126.952702,37.505908,195817.974977,545160.885031
356,10,은로초등학교 운동장,동작구,1159010500,서울특별시 동작구 서달로 115(흑석동),3654.0,126.960177,37.503732,196478.81518,544919.032135
