shelter_id,shelter_name,sido,sigungu,address,lon,lat,shelter_type,area,category
277,용강중학교 운동장,서울특별시,용산구,서울특별시 용산구 이촌로65가길 91(이촌동),126.9765,37.5208,실내대피소,198.0,지진실내구호소
278,중경고등학교 운동장,서울특별시,용산구,서울특별시 용산구 이촌로84길 34(이촌동),126.9755,37.5173,실내대피소,755.0,지진실내구호소
279,라틴아메리카공원,서울특별시,용산구,서울특별시 용산구 이태원동 258-467,126.9971,37.5407,실내대피소,635.0,지진실내구호소
280,소월길 어린이공원,서울특별시,용산구,서울특별시 용산구 이태원동 463,126.9892,37.5435,실내대피소,570.0,지진실내구호소
281,이태원 마을숲 소공원,서울특별시,용산구,서울특별시 용산구 이태원동 260-93,126.9915,37.5412,실내대피소,661.0,지진실내구호소
282,이태원 어린이공원,서울특별시,용산구,서울특별시 용산구 회나무로6길 11-8 (이태원동),126.9892,37.5382,실내대피소,2692.0,지진실내구호소
283,용산구청(광장),서울특별시,용산구,서울특별시 용산구 녹사평대로 150(이태원동),126.9897,37.5327,실내대피소,2300.0,지진실내구호소
284,보광초등학교 운동장,서울특별시,용산구,서울특별시 용산구 우사단로 20(이태원동),126.9966,37.5321,실내대피소,3197.0,지진실내구호소
285,이태원초등학교 운동장,서울특별시,용산구,서울특별시 용산구 이태원동 406,126.9879,37.5356,실내대피소,1408.0,지진실내구호소
286,독서당어린이공원,서울특별시,용산구,서울특별시 용산구 한남동 1-32,127.0124,37.5344,실내대피소,702.0,지진실내구호소
287,응봉근린공원(매봉산공원),서울특별시,용산구,서울특별시 용산구 한남동 726-181,127.0029,37.5456,실내대피소,4141.0,지진실내구호소
288,한남어린이공원,서울특별시,용산구,서울특별시 용산구 한남동 15-5,127.0138,37.5372,실내대피소,490.0,지진실내구호소
289,한남동공영주차장,서울특별시,용산구,서울특별시 용산구 이태원로 224-19 (한남동),127.0002,37.5348,실내대피소,1051.0,지진실내구호소
290,한남초등학교 운동장,서울특별시,용산구,서울특별시 용산구 한남대로 112(한남동),127.0049,37.539,실내대피소,9810.0,지진실내구호소
291,서빙고초등학교 운동장,서울특별시,용산구,서울특별시 용산구 서빙고로51길 14(서빙고동),126.9915,37.5212,실내대피소,7720.0,지진실내구호소
292,한강중학교 운동장,서울특별시,용산구,서울특별시 용산구 녹사평대로 73(서빙고동),126.9916,37.5242,실내대피소,8720.0,지진실내구호소
293,달맞이공원,서울특별시,용산구,서울특별시 용산구 보광동 231-17,126.998,37.5279,실내대피소,634.0,지진실내구호소
294,꽃재어린이공원,서울특별시,성동구,서울특별시 성동구 하왕십리동 560,127.0283,37.5674,실내대피소,2900.0,지진실내구호소
295,무학봉근린공원,서울특별시,성동구,서울특별시 성동구 하왕십리동 890-243,127.0265,37.5623,실내대피소,28845.0,지진실내구호소
296,도선고등학교 운동장,서울특별시,성동구,서울특별시 성동구 마장로 156(하왕십리동),127.027,37.5663,실내대피소,2730.0,지진실내구호소
297,무학초등학교 운동장,서울특별시,성동구,서울특별시 성동구 무학봉15길 21(하왕십리동),127.0299,37.5627,실내대피소,3791.0,지진실내구호소
298,숭신초등학교 운동장,서울특별시,성동구,서울특별시 성동구 마장로 161(하왕십리동),127.0275,37.5674,실내대피소,434.0,지진실내구호소
299,도선어린이공원,서울특별시,성동구,서울특별시 성동구 무학로8길 8(홍익동),127.0315,37.5654,실내대피소,2232.0,지진실내구호소
300,성동구보건소 주차장,서울특별시,성동구,서울특별시 성동구 마장로23길 10(홍익동),127.0329,37.567,실내대피소,570.0,지진실내구호소
301,왕십리문화공원,서울특별시,성동구,서울특별시 성동구 도선동 35-2,127.0352,37.5617,실내대피소,1315.0,지진실내구호소
302,동마장공원,서울특별시,성동구,서울특별시 성동구 마장로42길 13(마장동),127.0457,37.566,실내대피소,1090.0,지진실내구호소
303,동마중학교 운동장,서울특별시,성동구,서울특별시 성동구 마조로11길 18(마장동),127.0398,37.5623,실내대피소,3105.0,지진실내구호소
304,동명초등학교 운동장,서울특별시,성동구,서울특별시 성동구 마장로29길 29(마장동),127.0357,37.5683,실내대피소,4256.0,지진실내구호소
305,마장중학교 운동장,서울특별시,성동구,서울특별시 성동구 마장로35나길 31(마장동),127.0412,37.5685,실내대피소,3280.0,지진실내구호소
306,마장초등학교 운동장,서울특별시,성동구,서울특별시 성동구 마장로35나길 31(마장동),127.0422,37.5679,실내대피소,2064.0,지진실내구호소
307,거주자우선주차장(사근동),서울특별시,성동구,서울특별시 성동구 사근동 282-2,127.0473,37.565,실내대피소,2063.0,지진실내구호소
308,사근초등학교 운동장,서울특별시,성동구,서울특별시 성동구 사근동11길 16(사근동),127.0479,37.5625,실내대피소,2200.0,지진실내구호소
309,한양대사범대학부속중학교 운동장,서울특별시,성동구,서울특별시 성동구 마조로 42(사근동),127.0421,37.5609,실내대피소,7788.0,지진실내구호소
310,한양여자대학교 운동장,서울특별시,성동구,서울특별시 성동구 살곶이길 200(사근동),127.0498,37.558,실내대피소,2270.0,지진실내구호소
311,무지개 텃밭,서울특별시,성동구,서울특별시 성동구 행당동 76-3,127.0411,37.5539,실내대피소,6041.0,지진실내구호소
312,소월아트홀 광장,서울특별시,성동구,서울특별시 성동구 왕십리로 281(행당동),127.0363,37.5591,실내대피소,2506.0,지진실내구호소
313,왕십리광장,서울특별시,성동구,서울특별시 성동구 행당동 192-3,127.0372,37.5615,실내대피소,10067.0,지진실내구호소
314,한양광장,서울특별시,성동구,서울특별시 성동구 행당동 20-2,127.0399,37.5581,실내대피소,2386.0,지진실내구호소
315,덕수고등학교 운동장,서울특별시,성동구,서울특별시 성동구 왕십리로 199(행당동),127.0422,37.5552,실내대피소,8640.0,지진실내구호소
316,무학여자고등학교 운동장,서울특별시,성동구,서울특별시 성동구 고산자로 197(행당동),127.0332,37.5576,실내대피소,2600.0,지진실내구호소
317,무학중학교 운동장,서울특별시,성동구,서울특별시 성동구 고산자로 197(행당동),127.0322,37.5573,실내대피소,1800.0,지진실내구호소
318,행당중학교 운동장,서울특별시,성동구,서울특별시 성동구 행당동 66-3,127.0425,37.5541,실내대피소,10048.0,지진실내구호소
319,행당초등학교 운동장,서울특별시,성동구,서울특별시 성동구 고산자로8길 6(행당동),127.0345,37.557,실내대피소,3705.0,지진실내구호소
320,응봉동둔치 체육공원,서울특별시,성동구,서울특별시 성동구 응봉동 9-5,127.0372,37.5516,실내대피소,34800.0,지진실내구호소
321,광희중학교 운동장,서울특별시,성동구,서울특별시 성동구 독서당로62길 46(응봉동),127.0346,37.5514,실내대피소,3927.0,지진실내구호소
322,응봉초등학교 운동장,서울특별시,성동구,서울특별시 성동구 독서당로62길 28(응봉동),127.0335,37.5497,실내대피소,3905.0,지진실내구호소
323,독서당공원,서울특별시,성동구,"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",127.0289,37.5502,실내대피소,2852.0,지진실내구호소
324,금북초등학교 운동장,서울특별시,성동구,서울특별시 성동구 행당로1길 13(금호동1가),127.0234,37.5569,실내대피소,1719.0,지진실내구호소
325,금호고등학교 운동장,서울특별시,성동구,서울특별시 성동구 금호로 118(금호동1가),127.0236,37.5532,실내대피소,1500.0,지진실내구호소
326,금호초등학교 운동장,서울특별시,성동구,서울특별시 성동구 무수막길 69(금호동2가),127.0202,37.5524,실내대피소,2178.0,지진실내구호소
327,금호근린공원,서울특별시,성동구,서울특별시 성동구 금호동3가 1266-2,127.0191,37.5493,실내대피소,13467.0,지진실내구호소
328,달맞이공원,서울특별시,성동구,서울특별시 성동구 금호동4가 367-1,127.0203,37.545,실내대피소,9246.0,지진실내구호소
329,금옥초등학교 운동장,서울특별시,성동구,서울특별시 성동구 독서당로 251(금호동4가),127.0179,37.5466,실내대피소,1246.0,지진실내구호소
330,옥수초등학교 운동장,서울특별시,성동구,서울특별시 성동구 금호로1길 25(금호동4가),127.0221,37.5459,실내대피소,2521.0,지진실내구호소
331,매봉소공원,서울특별시,성동구,서울특별시 성동구 옥수동 561-1,127.0111,37.5457,실내대피소,2516.0,지진실내구호소
332,동호초등학교 운동장,서울특별시,성동구,서울특별시 성동구 매봉길 49-35 (옥수동),127.0102,37.5462,실내대피소,990.0,지진실내구호소
333,옥정중학교 운동장,서울특별시,성동구,서울특별시 성동구 한림말길 11(옥수동),127.0127,37.5414,실내대피소,3189.0,지진실내구호소
334,옥정초등학교 운동장,서울특별시,성동구,서울특별시 성동구 한림말길 43(옥수동),127.0157,37.5416,실내대피소,2006.0,지진실내구호소
335,서울숲공원,서울특별시,성동구,서울특별시 성동구 뚝섬로 273(성수동1가),127.0373,37.5445,실내대피소,22178.0,지진실내구호소
336,성원어린이 공원,서울특별시,성동구,서울특별시 성동구 상원10길 21(성수동1가),127.05,37.5502,실내대피소,633.0,지진실내구호소
337,경동초등학교 운동장,서울특별시,성동구,서울특별시 성동구 성수일로 34(성수동1가),127.0508,37.5427,실내대피소,2849.0,지진실내구호소
338,경일고등학교 운동장,서울특별시,성동구,서울특별시 성동구 성수일로 27(성수동1가),127.0477,37.5432,실내대피소,4240.0,지진실내구호소
339,경일초등학교 운동장,서울특별시,성동구,서울특별시 성동구 뚝섬로 332(성수동1가),127.0469,37.5403,실내대피소,2245.0,지진실내구호소
340,성수중학교 운동장,서울특별시,성동구,서울특별시 성동구 서울숲길 18(성수동1가),127.0386,37.5479,실내대피소,2596.0,지진실내구호소
341,성삼공원,서울특별시,성동구,서울특별시 성동구 성수동2가 273-11,127.0601,37.542,실내대피소,578.0,지진실내구호소
342,성수공원,서울특별시,성동구,서울특별시 성동구 성수동2가 302-25,127.0524,37.5447,실내대피소,1238.0,지진실내구호소
343,향림공원,서울특별시,성동구,서울특별시 성동구 성수동2가 289-28,127.0534,37.5467,실내대피소,248.0,지진실내구호소
344,경수중학교 운동장,서울특별시,성동구,서울특별시 성동구 뚝섬로13길 14(성수동2가),127.0583,37.5391,실내대피소,2739.0,지진실내구호소
345,경수초등학교 운동장,서울특별시,성동구,서울특별시 성동구 뚝섬로13길 22(성수동2가),127.0582,37.5399,실내대피소,3280.0,지진실내구호소
346,성수공업고등학교 운동장,서울특별시,성동구,서울특별시 성동구 뚝섬로 365(성수동2가),127.0512,37.5402,실내대피소,1767.0,지진실내구호소
347,성수초등학교 운동장,서울특별시,성동구,서울특별시 성동구 아차산로17길 21(성수동2가),127.0638,37.544,실내대피소,1560.0,지진실내구호소
348,성원중학교 운동장,서울특별시,성동구,서울특별시 성동구 성덕정9가길 13(성수동2가),127.0516,37.5391,실내대피소,3435.0,지진실내구호소
349,송정체육공원,서울특별시,성동구,서울특별시 성동구 송정동 73-254,127.0673,37.5532,실내대피소,3350.0,지진실내구호소
350,송원초등학교 운동장,서울특별시,성동구,서울특별시 성동구 동일로43길 9(송정동),127.0692,37.5539,실내대피소,738.0,지진실내구호소
351,용답근린공원(용답휴식공원),서울특별시,성동구,서울특별시 성동구 용답동 128-3,127.0475,37.5699,실내대피소,6046.0,지진실내구호소
352,용답토속공원,서울특별시,성동구,서울특별시 성동구 천호대로 336(용답동),127.0568,37.5632,실내대피소,4832.0,지진실내구호소
353,중랑물재생센터,서울특별시,성동구,서울특별시 성동구 자동차시장3길 64(용답동),127.0641,37.56,실내대피소,4500.0,지진실내구호소
354,용답초등학교 운동장,서울특별시,성동구,서울특별시 성동구 용답25길 1(용답동),127.0541,37.5603,실내대피소,6034.0,지진실내구호소
355,대원외국어고등학교 운동장,서울특별시,광진구,서울특별시 광진구 용마산로22길 26(중곡동),127.089,37.5629,실내대피소,3306.0,지진실내구호소
356,용곡중학교 운동장,서울특별시,광진구,서울특별시 광진구 용마산로22길 76(중곡동),127.0888,37.5656,실내대피소,2117.0,지진실내구호소
357,용곡초등학교 운동장,서울특별시,광진구,서울특별시 광진구 용마산로22길 82(중곡동),127.0885,37.5667,실내대피소,4432.0,지진실내구호소
358,용마초등학교 운동장,서울특별시,광진구,서울특별시 광진구 천호대로113길 10(중곡동),127.0841,37.5578,실내대피소,3583.0,지진실내구호소
359,중광초등학교 운동장,서울특별시,광진구,서울특별시 광진구 긴고랑로13길 59(중곡동),127.0826,37.565,실내대피소,653.0,지진실내구호소
360,중마초등학교 운동장,서울특별시,광진구,서울특별시 광진구 동일로72길 43(중곡동),127.0798,37.5657,실내대피소,2088.0,지진실내구호소
361,서울특별시 광진구 광나루로36길 47(구의동) 238-1,서울특별시,광진구,서울특별시 광진구 구의동 238-1,127.0865,37.5423,실내대피소,400.0,지진실내구호소
362,광진초등학교 운동장,서울특별시,광진구,서울특별시 광진구 자양로40길 41(구의동),127.0908,37.5476,실내대피소,1062.0,지진실내구호소
363,구남초등학교 운동장,서울특별시,광진구,서울특별시 광진구 구의강변로 69(구의동),127.0922,37.5366,실내대피소,2356.0,지진실내구호소
364,동국대학교 사범대학부속 여자중고등학교 운동장,서울특별시,광진구,서울특별시 광진구 광나루로36길 47(구의동),127.0868,37.5426,실내대피소,6100.0,지진실내구호소
365,동의초등학교 운동장,서울특별시,광진구,서울특별시 광진구 영화사로 111(구의동),127.0984,37.5535,실내대피소,3826.0,지진실내구호소
366,광진구민체육센터,서울특별시,광진구,서울특별시 광진구 광장동 318,127.1071,37.5463,실내대피소,1806.0,지진실내구호소
367,광남고등학교 운동장,서울특별시,광진구,서울특별시 광진구 아차산로70길 17-16 (광장동),127.1023,37.5411,실내대피소,1784.0,지진실내구호소
368,광남중학교 운동장,서울특별시,광진구,서울특별시 광진구 아차산로70길 17-62 (광장동),127.1016,37.5401,실내대피소,2845.0,지진실내구호소
369,광남초등학교 운동장,서울특별시,광진구,서울특별시 광진구 아차산로70길 35(광장동),127.101,37.5408,실내대피소,3048.0,지진실내구호소
370,광장중학교 운동장,서울특별시,광진구,서울특별시 광진구 광장로1길 1(광장동),127.1012,37.5468,실내대피소,1866.0,지진실내구호소
371,광장초등학교 운동장,서울특별시,광진구,서울특별시 광진구 광장로1길 27(광장동),127.1014,37.5481,실내대피소,2452.0,지진실내구호소
372,양진초등학교 운동장,서울특별시,광진구,서울특별시 광진구 워커힐로 32(광장동),127.0977,37.5444,실내대피소,1184.0,지진실내구호소
373,광양고등학교 운동장,서울특별시,광진구,서울특별시 광진구 자양로3가길 31(자양동),127.0855,37.5291,실내대피소,4669.0,지진실내구호소
374,광양중학교 운동장,서울특별시,광진구,서울특별시 광진구 자양로3길 7(자양동),127.086,37.5302,실내대피소,3233.0,지진실내구호소
375,광진중학교 운동장,서울특별시,광진구,서울특별시 광진구 뚝섬로64길 45(자양동),127.0896,37.5315,실내대피소,4388.0,지진실내구호소
376,동자초등학교 운동장,서울특별시,광진구,서울특별시 광진구 뚝섬로 561(자양동),127.0725,37.5345,실내대피소,3698.0,지진실내구호소
377,성동초등학교 운동장,서울특별시,광진구,서울특별시 광진구 자양로4길 63(자양동),127.0896,37.5328,실내대피소,2779.0,지진실내구호소
378,성자초등학교 운동장,서울특별시,광진구,서울특별시 광진구 뚝섬로56길 7(자양동),127.0831,37.531,실내대피소,1472.0,지진실내구호소
379,신양중학교 운동장,서울특별시,광진구,서울특별시 광진구 자양강변길 73(자양동),127.0635,37.5331,실내대피소,3198.0,지진실내구호소
380,신양초등학교 운동장,서울특별시,광진구,서울특별시 광진구 능동로 42(자양동),127.0693,37.5344,실내대피소,2344.0,지진실내구호소
381,신자초등학교 운동장,서울특별시,광진구,서울특별시 광진구 뚝섬로46길 64(자양동),127.0754,37.5299,실내대피소,2261.0,지진실내구호소
382,양남초등학교 운동장,서울특별시,광진구,서울특별시 광진구 뚝섬로64길 71(자양동),127.0896,37.5305,실내대피소,3580.0,지진실내구호소
383,자양고등학교 운동장,서울특별시,광진구,서울특별시 광진구 뚝섬로37길 28(자양동),127.0727,37.5352,실내대피소,4183.0,지진실내구호소
384,자양중학교 운동장,서울특별시,광진구,서울특별시 광진구 뚝섬로41길 33(자양동),127.0746,37.535,실내대피소,4150.0,지진실내구호소
385,자양초등학교 운동장,서울특별시,광진구,서울특별시 광진구 아차산로44길 26(자양동),127.0797,37.5367,실내대피소,910.0,지진실내구호소
386,건국대부속중학교 운동장,서울특별시,광진구,서울특별시 광진구 자양로 145-1 (화양동),127.0822,37.5407,실내대피소,5794.0,지진실내구호소
387,건국대학교사범대학부속고등학교 운동장,서울특별시,광진구,서울특별시 광진구 자양로 145-1 (화양동),127.0802,37.5396,실내대피소,4926.0,지진실내구호소
388,구의중학교 운동장,서울특별시,광진구,서울특별시 광진구 광나루로30길 80(화양동),127.079,37.5434,실내대피소,3607.0,지진실내구호소
389,구의초등학교 운동장,서울특별시,광진구,서울특별시 광진구 광나루로30길 49(화양동),127.0801,37.5427,실내대피소,3297.0,지진실내구호소
390,화양초등학교 운동장,서울특별시,광진구,서울특별시 광진구 군자로 9(화양동),127.0712,37.5441,실내대피소,1793.0,지진실내구호소
391,세종초등학교 운동장,서울특별시,광진구,서울특별시 광진구 군자로 114(군자동),127.073,37.5527,실내대피소,2106.0,지진실내구호소
392,장안초등학교 운동장,서울특별시,광진구,서울특별시 광진구 군자로 74(군자동),127.0718,37.55,실내대피소,2097.0,지진실내구호소
393,우산각어린이공원,서울특별시,동대문구,서울특별시 동대문구 신설동 109-4,127.0243,37.5733,실내대피소,5294.0,지진실내구호소
394,대광고등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 신설동 53-3,127.0237,37.5779,실내대피소,4500.0,지진실내구호소
395,용두희망어린이공원,서울특별시,동대문구,서울특별시 동대문구 용두동 715-0,127.0263,37.58,실내대피소,1560.0,지진실내구호소
396,용두초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 용두동 237-1,127.0289,37.5756,실내대피소,4500.0,지진실내구호소
397,방아다리어린이공원,서울특별시,동대문구,서울특별시 동대문구 제기동 132-1,127.0348,37.585,실내대피소,1537.0,지진실내구호소
398,성일중학교 운동장,서울특별시,동대문구,서울특별시 동대문구 제기동 271-41,127.0339,37.5811,실내대피소,1681.0,지진실내구호소
399,정화여자상업고등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 제기동 293-0,127.0407,37.5855,실내대피소,636.0,지진실내구호소
400,종암초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 제기동 1157-0,127.0314,37.5817,실내대피소,4412.0,지진실내구호소
401,홍파초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 고산자로 518(제기동),127.0389,37.5861,실내대피소,907.0,지진실내구호소
402,배봉산공원 야외무대,서울특별시,동대문구,서울특별시 동대문구 전농동 산32-20,127.063,37.5784,실내대피소,284421.0,지진실내구호소
403,아름드리어린이공원,서울특별시,동대문구,서울특별시 동대문구 전농동 688-7,127.0596,37.579,실내대피소,2626.0,지진실내구호소
404,동대문중학교 운동장,서울특별시,동대문구,서울특별시 동대문구 전농동 322-5,127.0525,37.5742,실내대피소,2031.0,지진실내구호소
405,배봉초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 전농동 3-111,127.0663,37.5796,실내대피소,3265.0,지진실내구호소
406,전곡초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 전농동 188-0,127.0568,37.5802,실내대피소,2230.0,지진실내구호소
407,전농중학교 운동장,서울특별시,동대문구,서울특별시 동대문구 전농동 58-1,127.0595,37.5809,실내대피소,6640.0,지진실내구호소
408,전농초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 전농동 298-0,127.0545,37.5742,실내대피소,2066.0,지진실내구호소
409,전동초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 전농동 45-41,127.0615,37.5789,실내대피소,1755.0,지진실내구호소
410,전일중학교 운동장,서울특별시,동대문구,서울특별시 동대문구 전농동 60-1,127.0585,37.5812,실내대피소,5600.0,지진실내구호소
411,해성여자고등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 전농동 90-3,127.0572,37.5812,실내대피소,5900.0,지진실내구호소
412,간데메공원,서울특별시,동대문구,서울특별시 동대문구 답십리동 471-0,127.0486,37.5733,실내대피소,15179.0,지진실내구호소
413,동산어린이공원,서울특별시,동대문구,서울특별시 동대문구 답십리동 998-1,127.0575,37.5669,실내대피소,1359.0,지진실내구호소
414,쉼터어린이공원,서울특별시,동대문구,서울특별시 동대문구 답십리동 952-5,127.0595,37.5647,실내대피소,1695.0,지진실내구호소
415,답십리초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 답십리동 274-0,127.0554,37.5683,실내대피소,2550.0,지진실내구호소
416,동답초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 답십리동 2-24,127.0647,37.572,실내대피소,2158.0,지진실내구호소
417,숭인중학교 운동장,서울특별시,동대문구,서울특별시 동대문구 답십리동 463-1,127.0442,37.5734,실내대피소,1577.0,지진실내구호소
418,신답초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 답십리동 463-13,127.0433,37.5728,실내대피소,1942.0,지진실내구호소
419,늘봄어린이공원,서울특별시,동대문구,서울특별시 동대문구 장안동 343-0,127.0723,37.5714,실내대피소,1659.0,지진실내구호소
420,안골어린이공원,서울특별시,동대문구,서울특별시 동대문구 장안동 402-0,127.0642,37.5653,실내대피소,1652.0,지진실내구호소
421,장일어린이공원,서울특별시,동대문구,서울특별시 동대문구 장안동 164-1,127.0651,37.5699,실내대피소,992.0,지진실내구호소
422,장평공원,서울특별시,동대문구,서울특별시 동대문구 장안동 356-0,127.074,37.5673,실내대피소,15698.0,지진실내구호소
423,군자초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 장안동 239-2,127.0611,37.564,실내대피소,4390.0,지진실내구호소
424,동국대학교사범대학부속고등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 장안동 328-0,127.0751,37.5775,실내대피소,7283.0,지진실내구호소
425,안평초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 장안동 353-1,127.0718,37.5656,실내대피소,3433.0,지진실내구호소
426,은석초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 장안동 328-0,127.0752,37.5783,실내대피소,2732.0,지진실내구호소
427,장평중학교 운동장,서울특별시,동대문구,서울특별시 동대문구 장안동 352-0,127.0705,37.5662,실내대피소,8207.0,지진실내구호소
428,장평초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 장안동 323-0,127.0732,37.5733,실내대피소,4157.0,지진실내구호소
429,청량고등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 청량리동 7-0,127.0505,37.5886,실내대피소,3772.0,지진실내구호소
430,청량중학교 운동장,서울특별시,동대문구,서울특별시 동대문구 청량리동 14-0,127.0514,37.5876,실내대피소,5578.0,지진실내구호소
431,홍릉초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 회기로 90(청량리동),127.047,37.5907,실내대피소,3968.0,지진실내구호소
432,경희여자고등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 회기동 1-5,127.051,37.5947,실내대피소,3131.0,지진실내구호소
433,경희초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 경희대로 26(회기동),127.0493,37.5946,실내대피소,4500.0,지진실내구호소
434,삼육초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 회기동 102-48,127.0478,37.5891,실내대피소,2080.0,지진실내구호소
435,청량초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 회기동 1-1,127.055,37.5919,실내대피소,2750.0,지진실내구호소
436,전동중학교 운동장,서울특별시,동대문구,서울특별시 동대문구 휘경동 49-295,127.0711,37.5851,실내대피소,4197.0,지진실내구호소
437,휘경공업고등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 휘경동 49-327,127.0698,37.5848,실내대피소,3456.0,지진실내구호소
438,휘경여자고등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 휘경동 43-7,127.0675,37.5832,실내대피소,4418.0,지진실내구호소
439,휘경초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 휘경동 302-2,127.0588,37.5854,실내대피소,3415.0,지진실내구호소
440,휘봉고등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 휘경동 43-138,127.0679,37.5865,실내대피소,4048.0,지진실내구호소
441,휘봉초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 휘경동 49-27,127.0703,37.5858,실내대피소,2368.0,지진실내구호소
442,이문초등학교 운동장,서울특별시,동대문구,서울특별시 동대문구 신이문로 16(이문동),127.0642,37.6019,실내대피소,2850.0,지진실내구호소
443,면목5동 집하장 녹지대,서울특별시,중랑구,서울특별시 중랑구 면목동 734-2,127.079,37.5799,실내대피소,1592.0,지진실내구호소
444,면목천로 녹지대(공원),서울특별시,중랑구,서울특별시 중랑구 면목동 1508-10,127.0832,37.5843,실내대피소,2183.0,지진실내구호소
445,사가정공원,서울특별시,중랑구,서울특별시 중랑구 면목동 산50-15,127.0954,37.5798,실내대피소,109653.0,지진실내구호소
446,용마폭포공원,서울특별시,중랑구,서울특별시 중랑구 면목동 산1-4,127.09,37.5743,실내대피소,22594.0,지진실내구호소
447,면남초등학교운동장,서울특별시,중랑구,서울특별시 중랑구 면목로30나길 38(면목동),127.0879,37.5775,실내대피소,2546.0,지진실내구호소
448,면동초등학교운동장,서울특별시,중랑구,서울특별시 중랑구 면목로57길 32(면목동),127.0866,37.5851,실내대피소,3006.0,지진실내구호소
449,면목고등학교운동장,서울특별시,중랑구,서울특별시 중랑구 용마산로72길 36-14 (면목동),127.0963,37.584,실내대피소,4273.0,지진실내구호소
450,면목중학교운동장,서울특별시,중랑구,서울특별시 중랑구 용마산로70길 43(면목동),127.0956,37.5829,실내대피소,4197.0,지진실내구호소
451,면목초등학교운동장,서울특별시,중랑구,서울특별시 중랑구 면목로 434(면목동),127.0875,37.591,실내대피소,2177.0,지진실내구호소
452,면중초등학교 운동장,서울특별시,중랑구,서울특별시 중랑구 용마산로70길 43(면목동),127.0966,37.582,실내대피소,1931.0,지진실내구호소
453,용마중학교운동장,서울특별시,중랑구,서울특별시 중랑구 면목로28길 18(면목동),127.0859,37.574,실내대피소,2703.0,지진실내구호소
454,중곡초등학교운동장,서울특별시,중랑구,서울특별시 중랑구 면목로23길 20(면목동),127.0835,37.5743,실내대피소,3049.0,지진실내구호소
455,중랑초등학교운동장,서울특별시,중랑구,서울특별시 중랑구 봉우재로6길 26(면목동),127.0757,37.5892,실내대피소,2150.0,지진실내구호소
456,중목초등학교 운동장,서울특별시,중랑구,서울특별시 중랑구 동일로 665(면목동),127.0795,37.5898,실내대피소,1820.0,지진실내구호소
457,중화중학교운동장,서울특별시,중랑구,서울특별시 중랑구 용마산로 364(면목동),127.0951,37.5842,실내대피소,2751.0,지진실내구호소
458,상봉터미널,서울특별시,중랑구,서울특별시 중랑구 상봉동 83-1,127.0914,37.5961,실내대피소,7278.0,지진실내구호소
459,상봉중학교운동장,서울특별시,중랑구,서울특별시 중랑구 상봉중앙로8나길 28(상봉동),127.0905,37.6011,실내대피소,4405.0,지진실내구호소
460,상봉초등학교 운동장,서울특별시,중랑구,서울특별시 중랑구 동일로126가길 11(상봉동),127.0836,37.598,실내대피소,4958.0,지진실내구호소
461,신현고등학교 운동장,서울특별시,중랑구,서울특별시 중랑구 봉화산로 174(상봉동),127.0925,37.6048,실내대피소,3705.0,지진실내구호소
462,신현중학교 운동장,서울특별시,중랑구,서울특별시 중랑구 봉화산로 162(상봉동),127.0919,37.6041,실내대피소,4700.0,지진실내구호소
463,수경공원,서울특별시,중랑구,서울특별시 중랑구 중화동 381-3,127.074,37.6027,실내대피소,5675.0,지진실내구호소
464,묵동초등학교 운동장,서울특별시,중랑구,서울특별시 중랑구 동일로138길 27(중화동),127.0813,37.6038,실내대피소,3206.0,지진실내구호소
465,장안중학교 운동장,서울특별시,중랑구,서울특별시 중랑구 동일로 780(중화동),127.0808,37.6005,실내대피소,5327.0,지진실내구호소
466,중랑중학교 운동장,서울특별시,중랑구,서울특별시 중랑구 동일로140길 33(중화동),127.0813,37.6048,실내대피소,5025.0,지진실내구호소
