shelter_id,region_code,shelter_name,sido,sigungu,address,lon,lat,shelter_type,area
426,1111000000,청운초등학교 운동장,서울특별시,종로구,서울특별시 종로구 자하문로 105(청운동),126.969713,37.585555,옥외대피소,1993.0
427,1129000000,삼선초등학교 운동장,서울특별시,성북구,서울특별시 성북구 보문로29길 106(삼선동3가),127.012446,37.586205,옥외대피소,6603.0
428,1120000000,도선어린이공원,서울특별시,성동구,서울특별시 성동구 무학로8길 8(홍익동),127.031558,37.56542,옥외대피소,2232.0
429,1120000000,덕수고등학교 운동장,서울특별시,성동구,서울특별시 성동구 왕십리로 199(행당동),127.042252,37.555243,옥외대피소,8640.0
430,1121500000,광양고등학교 운동장,서울특별시,광진구,서울특별시 광진구 자양로3가길 31(자양동),127.085466,37.529332,옥외대피소,4669.0
431,1174000000,천호공원광장,서울특별시,강동구,서울특별시 강동구 올림픽로 702(천호동),127.126437,37.544513,옥외대피소,1300.0
432,1174000000,신명초등학교 운동장,서울특별시,강동구,서울특별시 강동구 명일로24길 33(길동),127.149338,37.541152,옥외대피소,3075.0
433,1117000000,늘푸른어린이공원,서울특별시,용산구,서울특별시 용산구 원효로41가길 14-19 (원효로3가),126.956702,37.534837,옥외대피소,720.0
434,1111000000,청운중학교 운동장,서울특별시,종로구,서울특별시 종로구 창의문로 51(청운동),126.971057,37.588807,옥외대피소,4133.0
435,1111000000,매동초등학교 운동장,서울특별시,종로구,서울특별시 종로구 사직로9길 19(필운동),126.96689,37.577226,옥외대피소,2593.0
436,1129000000,삼선중학교 운동장,서울특별시,성북구,서울특별시 성북구 동소문동4가 278-174,127.008527,37.591513,옥외대피소,4608.0
437,1129000000,개운초등학교 운동장,서울특별시,성북구,서울특별시 성북구 정릉로48길 52(돈암동),127.027927,37.601791,옥외대피소,1336.0
438,1111000000,덕성여자고등학교 운동장,서울특별시,종로구,서울특별시 종로구 율곡로3길 50(안국동),126.982727,37.577976,옥외대피소,3560.0
439,1153000000,오류고등학교운동장,서울특별시,구로구,서울특별시 구로구 오리로21길 2(궁동),126.827452,37.500105,옥외대피소,3609.7
440,1121500000,신양초등학교 운동장,서울특별시,광진구,서울특별시 광진구 능동로 42(자양동),127.069324,37.534499,옥외대피소,2344.0
441,1121500000,화양초등학교 운동장,서울특별시,광진구,서울특별시 광진구 군자로 9(화양동),127.07124,37.544146,옥외대피소,1793.0
442,1121500000,동의초등학교 운동장 ,서울특별시,광진구,서울특별시 광진구 영화사로 111(구의동),127.098465,37.553505,옥외대피소,3826.0
443,1121500000,중마초등학교 운동장,서울특별시,광진구,서울특별시 광진구 동일로72길 43(중곡동),127.079836,37.565791,옥외대피소,2088.0
444,1162000000,새빛어린이공원,서울특별시,관악구,서울특별시 관악구 신사로10길 29(신림동),126.915184,37.486155,옥외대피소,320.0
445,1162000000,문성어린이공원,서울특별시,관악구,서울특별시 관악구 시흥대로164길 27(신림동),126.903051,37.481869,옥외대피소,955.0
446,1162000000,장군봉근린공원,서울특별시,관악구,서울특별시 관악구 봉천동 산 149-8,126.936502,37.481005,옥외대피소,4653.0
447,1174000000,천일초등학교운동장,서울특별시,강동구,서울특별시 강동구 구천면로 266(천호동),127.133113,37.544031,옥외대피소,1910.0
448,1111000000,교동초등학교 운동장,서울특별시,종로구,서울특별시 종로구 삼일대로 446(경운동),126.987661,37.57473,옥외대피소,2600.0
449,1129000000,대광초등학교 운동장,서울특별시,성북구,서울특별시 성북구 안암로 5(보문동7가),127.023534,37.579281,옥외대피소,977.0
450,1129000000,숭덕초등학교 운동장,서울특별시,성북구,서울특별시 성북구 정릉로 279(정릉동),127.013946,37.604112,옥외대피소,4865.0
451,1129000000,길원초등학교 운동장,서울특별시,성북구,서울특별시 성북구 길음로15길 55(길음동),127.016591,37.609694,옥외대피소,2119.0
452,1129000000,월곡중학교 운동장,서울특별시,성북구,서울특별시 성북구 장월로 6(상월곡동),127.048125,37.606592,옥외대피소,2308.0
453,1129000000,도시공단 공영주차장,서울특별시,성북구,서울특별시 성북구 하월곡동 226-4,127.041193,37.600373,옥외대피소,1453.0
454,1129000000,장월초등학교 운동장,서울특별시,성북구,서울특별시 성북구 한천로101길 66(장위동),127.046879,37.622007,옥외대피소,1452.0
455,1129000000,의릉 공영주차장,서울특별시,성북구,서울특별시 성북구 화랑로32길 146-35 (석관동),127.058536,37.604897,옥외대피소,1171.0
456,1129000000,개운중학교 운동장,서울특별시,성북구,서울특별시 성북구 북악산로 935(돈암동),127.024885,37.594966,옥외대피소,1924.0
457,1132000000,서원어린이공원,서울특별시,도봉구,서울특별시 도봉구 도봉동 576-13,127.043296,37.683826,옥외대피소,922.0
458,1162000000,새싹어린이공원,서울특별시,관악구,서울특별시 관악구 양녕로6다길 11-4 (봉천동),126.949599,37.484458,옥외대피소,1490.0
459,1174000000,한산초등학교운동장,서울특별시,강동구,서울특별시 강동구 풍성로 261(둔촌동),127.141413,37.528037,옥외대피소,5466.0
460,1150000000,등마초등학교 운동장,서울특별시,강서구,서울특별시 강서구 등촌로35길 12(등촌동),126.862063,37.541965,옥외대피소,2627.0
461,1132000000,샘말어린이공원,서울특별시,도봉구,서울특별시 도봉구 방학동 611-5,127.031552,37.668454,옥외대피소,1085.0
462,1111000000,운현초등학교 운동장,서울특별시,종로구,서울특별시 종로구 삼일대로 460(운니동),126.988372,37.575747,옥외대피소,2300.0
463,1111000000,올림픽기념국민생활관,서울특별시,종로구,서울특별시 종로구 성균관로 91(혜화동),126.998898,37.590121,옥외대피소,1402.0
464,1132000000,밤골어린이공원,서울특별시,도봉구,서울특별시 도봉구 창동 368,127.045797,37.648808,옥외대피소,2279.0
465,1150000000,송정초등학교 운동장,서울특별시,강서구,서울특별시 강서구 공항대로3길 18(공항동),126.810855,37.562063,옥외대피소,8300.0
466,1132000000,장미어린이공원,서울특별시,도봉구,서울특별시 도봉구 창동 553-8,127.036328,37.638144,옥외대피소,1000.0
467,1111000000,지봉골공원,서울특별시,종로구,서울특별시 종로구 지봉로 97(창신동),127.014728,37.578719,옥외대피소,1312.0
468,1111000000,숭인(근린)공원,서울특별시,종로구,서울특별시 종로구 숭인동 58-149,127.017784,37.576307,옥외대피소,34047.0
469,1111000000,종로산업정보학교 운동장,서울특별시,종로구,서울특별시 종로구 종로58길 30(숭인동),127.017373,37.571828,옥외대피소,1910.0
470,1162000000,봉림어린이공원,서울특별시,관악구,서울특별시 관악구 신림동 1510-2,126.935697,37.482721,옥외대피소,885.0
471,1129000000,길음중학교 운동장,서울특별시,성북구,서울특별시 성북구 길음로 144(길음동),127.018385,37.613634,옥외대피소,2062.0
472,1111000000,와룡공원,서울특별시,종로구,서울특별시 종로구 와룡공원길 192(명륜3가),126.990267,37.591069,옥외대피소,1200.0
473,1111000000,창신초등학교 운동장,서울특별시,종로구,서울특별시 종로구 지봉로 73(창신동),127.015015,37.576338,옥외대피소,2123.0
474,1132000000,창2동마을공원,서울특별시,도봉구,서울특별시 도봉구 덕릉로59길 63(창동),127.036266,37.641245,옥외대피소,3104.0
475,1150000000,서울시교육청학생교육원(구.공진중학교),서울특별시,강서구,서울특별시 강서구 양천로55길 56(가양동),126.850744,37.566241,옥외대피소,2424.0
476,1150000000,송화초등학교 운동장,서울특별시,강서구,서울특별시 강서구 마곡동 734-5,126.817431,37.56826,옥외대피소,5518.0
477,1132000000,물방울어린이공원,서울특별시,도봉구,서울특별시 도봉구 창동 458-6,127.041269,37.637571,옥외대피소,646.0
478,1132000000,창3동마을공원,서울특별시,도봉구,서울특별시 도봉구 우이천로4길 24-11 (창동),127.041512,37.633336,옥외대피소,310.0
479,1132000000,미화어린이공원,서울특별시,도봉구,서울특별시 도봉구 창동 715-17,127.03968,37.654933,옥외대피소,996.0
480,1132000000,창원어린이공원,서울특별시,도봉구,서울특별시 도봉구 창동 307,127.040306,37.653,옥외대피소,2329.0
481,1159000000,동양중학교 운동장,서울특별시,동작구,서울특별시 동작구 흑석로9길 94(흑석동),126.956276,37.509668,옥외대피소,952.0
482,1159000000,상현중학교 운동장,서울특별시,동작구,서울특별시 동작구 사당로2길 2-19 (상도동),126.961116,37.493864,옥외대피소,2367.0
483,1159000000,동작초등학교 운동장,서울특별시,동작구,서울특별시 동작구 동작대로29길 214(사당동),126.976881,37.49405,옥외대피소,2763.0
484,1159000000,서울공업고등학교 운동장,서울특별시,동작구,서울특별시 동작구 대방동1길 46(대방동),126.922149,37.500877,옥외대피소,12822.0
485,1162000000,충효어린이공원,서울특별시,관악구,서울특별시 관악구 봉천동 1526-1,126.941037,37.481033,옥외대피소,3294.0
486,1132000000,도봉우체국휴게공원,서울특별시,도봉구,서울특별시 도봉구 노해로 150(쌍문동),127.027305,37.647887,옥외대피소,183.0
487,1132000000,방학3동가로공원,서울특별시,도봉구,서울특별시 도봉구 방학동 443,127.027577,37.663412,옥외대피소,735.0
488,1159000000,영등포중학교 운동장,서울특별시,동작구,서울특별시 동작구 등용로8길 5(대방동),126.932861,37.508125,옥외대피소,3361.0
489,1126000000,면목5동 집하장 녹지대,서울특별시,중랑구,서울특별시 중랑구 면목동 734-2,127.079032,37.579846,옥외대피소,1592.0
490,1126000000,사가정공원,서울특별시,중랑구,서울특별시 중랑구 면목동 산 50-15,127.094532,37.580271,옥외대피소,109653.0
491,1126000000,상봉초등학교운동장,서울특별시,중랑구,서울특별시 중랑구 동일로126가길 11(상봉동),127.083689,37.598057,옥외대피소,4958.0
492,1126000000,중흥초등학교운동장,서울특별시,중랑구,서울특별시 중랑구 봉화산로 82(중화동),127.084519,37.60148,옥외대피소,3030.0
493,1126000000,장안중학교운동장,서울특별시,중랑구,서울특별시 중랑구 동일로 780(중화동),127.080802,37.600536,옥외대피소,5327.0
494,1126000000,중랑중학교운동장,서울특별시,중랑구,서울특별시 중랑구 동일로140길 33(중화동),127.081314,37.604876,옥외대피소,5025.0
495,1162000000,신화어린이공원,서울특별시,관악구,서울특별시 관악구 신림동 408-10,126.935703,37.476721,옥외대피소,710.0
496,1129000000,북악중학교 운동장,서울특별시,성북구,서울특별시 성북구 정릉로12길 41(정릉동),127.001694,37.606576,옥외대피소,1844.0
497,1129000000,석관중학교 운동장,서울특별시,성북구,서울특별시 성북구 한천로 526(석관동),127.066598,37.607656,옥외대피소,4760.0
498,1132000000,무수어린이공원,서울특별시,도봉구,서울특별시 도봉구 도봉동 585-2,127.042679,37.68059,옥외대피소,1003.0
499,1159000000,영본초등학교 운동장,서울특별시,동작구,서울특별시 동작구 만양로12가길 69(본동),126.948904,37.510688,옥외대피소,2683.0
500,1159000000,장승중학교 운동장,서울특별시,동작구,서울특별시 동작구 장승배기로10가길 25(상도동),126.940754,37.503498,옥외대피소,2250.0
501,1126000000,면목천로 녹지대,서울특별시,중랑구,서울특별시 중랑구 면목동 1508-10,127.083297,37.584347,옥외대피소,2183.0
502,1126000000,신현초등학교운동장,서울특별시,중랑구,서울특별시 중랑구 봉화산로 188(신내동),127.094028,37.605498,옥외대피소,3600.0
503,1150000000,서낭당근린공원,서울특별시,강서구,서울특별시 강서구 공항대로43길 46(등촌동),126.849963,37.558535,옥외대피소,10249.0
504,1150000000,바탕골공원,서울특별시,강서구,서울특별시 강서구 강서로45다길 74(화곡동),126.834761,37.544541,옥외대피소,887.0
505,1150000000,하마터어린이공원,서울특별시,강서구,서울특별시 강서구 곰달래로36길 22(화곡동),126.853649,37.530019,옥외대피소,1026.0
506,1150000000,미리내공원,서울특별시,강서구,서울특별시 강서구 화곡동 1008-32,126.834761,37.547679,옥외대피소,968.0
507,1150000000,두레어린이공원,서울특별시,강서구,서울특별시 강서구 강서로8길 203(화곡동),126.859337,37.531212,옥외대피소,986.0
508,1150000000,달빛공원,서울특별시,강서구,서울특별시 강서구 화곡동 783-1,126.862933,37.531171,옥외대피소,976.0
509,1150000000,모태어린이공원,서울특별시,강서구,서울특별시 강서구 화곡동 892-17,126.849515,37.529508,옥외대피소,1003.0
510,1162000000,인헌고등학교 운동장,서울특별시,관악구,서울특별시 관악구 인헌9길 74(봉천동),126.969893,37.471886,옥외대피소,4283.0
511,1162000000,삼성중학교 운동장,서울특별시,관악구,서울특별시 관악구 신림로3가길 39-24 (신림동),126.943074,37.468124,옥외대피소,9936.0
512,1138000000,대조어린이공원,서울특별시,은평구,서울특별시 은평구 연서로22길 9-30 (대조동),126.919883,37.615471,옥외대피소,3294.0
513,1129000000,안암초등학교 운동장,서울특별시,성북구,서울특별시 성북구 고려대로7가길 39(안암동2가),127.022604,37.587217,옥외대피소,2916.0
514,1129000000,대일외국어고등학교 운동장,서울특별시,성북구,서울특별시 성북구 서경로 116(정릉동),127.013555,37.613344,옥외대피소,5088.0
515,1129000000,계성고등학교 운동장,서울특별시,성북구,서울특별시 성북구 길음로 63(길음동),127.020879,37.607626,옥외대피소,3759.0
516,1129000000,숭례초등학교 운동장,서울특별시,성북구,서울특별시 성북구 종암로5길 14(종암동),127.035051,37.594822,옥외대피소,3968.0
517,1150000000,염경중학교 운동장,서울특별시,강서구,서울특별시 강서구 양천로69길 35(염창동),126.870897,37.554212,옥외대피소,2352.0
518,1150000000,방화중학교 운동장,서울특별시,강서구,서울특별시 강서구 개화동로27길 9(방화동),126.806629,37.565165,옥외대피소,3030.0
519,1150000000,등마루공원,서울특별시,강서구,서울특별시 강서구 등촌동 641-5,126.857348,37.556031,옥외대피소,969.0
520,1150000000,큰별공원,서울특별시,강서구,서울특별시 강서구 화곡동 46-41,126.848938,37.544481,옥외대피소,1081.0
521,1150000000,호돌이공원,서울특별시,강서구,서울특별시 강서구 화곡동 906-26,126.845992,37.528225,옥외대피소,661.0
522,1150000000,수명어린이공원,서울특별시,강서구,서울특별시 강서구 화곡로15길 18(화곡동),126.83444,37.54084,옥외대피소,880.0
523,1162000000,신림근린공원,서울특별시,관악구,서울특별시 관악구 남부순환로152길 53(신림동),126.917678,37.480801,옥외대피소,19802.0
524,1162000000,신림중학교 운동장,서울특별시,관악구,서울특별시 관악구 신림로 40(신림동),126.94494,37.470533,옥외대피소,6599.0
525,1150000000,허준근린공원,서울특별시,강서구,서울특별시 강서구 허준로5길 42(가양동),126.85241,37.567841,옥외대피소,29844.0
526,1153000000,신미림초등학교 운동장,서울특별시,구로구,서울특별시 구로구 신도림로 26(신도림동),126.879586,37.506441,옥외대피소,2104.0
527,1150000000,발산근린공원,서울특별시,강서구,서울특별시 강서구 마곡중앙로 11(내발산동),126.825484,37.554547,옥외대피소,17826.0
528,1150000000,발음어린이공원,서울특별시,강서구,서울특별시 강서구 강서로47길 61-21 (내발산동),126.833179,37.55224,옥외대피소,914.0
529,1150000000,신광명공원,서울특별시,강서구,서울특별시 강서구 내발산동 761,126.822932,37.547303,옥외대피소,8597.0
530,1150000000,다솔어린이공원,서울특별시,강서구,서울특별시 강서구 공항동 1361,126.818349,37.554635,옥외대피소,1000.0
531,1150000000,장미공원,서울특별시,강서구,서울특별시 강서구 방화대로7다길 35-18 (공항동),126.813826,37.556672,옥외대피소,500.0
532,1150000000,새싹어린이공원,서울특별시,강서구,서울특별시 강서구 방화동 583,126.809396,37.569736,옥외대피소,3582.0
533,1130500000,희망어린이공원(미루나무어린이공원),서울특별시,강북구,서울특별시 강북구 수유동 193-1,127.024448,37.640552,옥외대피소,841.0
534,1130500000,흰구름공원(수유2동근린공원),서울특별시,강북구,서울특별시 강북구 노해로23길 58(수유동),127.020429,37.645717,옥외대피소,1092.0
535,1153000000,영서초등학교 운동장,서울특별시,구로구,서울특별시 구로구 도림로20길 57(구로동),126.89519,37.488129,옥외대피소,2912.0
536,1153000000,영림중학교 운동장,서울특별시,구로구,서울특별시 구로구 가마산로27길 17(구로동),126.890631,37.49772,옥외대피소,5080.0
537,1153000000,영일초등학교 운동장,서울특별시,구로구,서울특별시 구로구 남부순환로105길 218(가리봉동),126.883735,37.485096,옥외대피소,3830.0
538,1153000000,고산초등학교 운동장,서울특별시,구로구,서울특별시 구로구 중앙로 6(고척동),126.865599,37.499008,옥외대피소,2675.0
539,1153000000,고척중학교 운동장,서울특별시,구로구,서울특별시 구로구 중앙로3길 20(고척동),126.861951,37.499776,옥외대피소,4897.0
540,1153000000,고척고등학교 운동장,서울특별시,구로구,서울특별시 구로구 중앙로15길 162(고척동),126.852071,37.509087,옥외대피소,7282.0
541,1153000000,우신고등학교 운동장,서울특별시,구로구,서울특별시 구로구 부일로 917(궁동),126.827157,37.494958,옥외대피소,11246.0
542,1153000000,서울정진학교 운동장,서울특별시,구로구,서울특별시 구로구 부일로9길 158(궁동),126.822072,37.498271,옥외대피소,4649.0
543,1153000000,세종과학고등학교 운동장,서울특별시,구로구,서울특별시 구로구 오리로21길 79(궁동),126.827039,37.497205,옥외대피소,3207.0
544,1129000000,고려대학사범대학부속고등학교 운동장,서울특별시,성북구,서울특별시 성북구 정릉동 산 1-2,127.00209,37.608414,옥외대피소,16119.0
545,1111000000,효제초등학교 운동장,서울특별시,종로구,서울특별시 종로구 대학로 12(효제동),127.003039,37.572629,옥외대피소,5794.0
546,1132000000,반석어린이공원,서울특별시,도봉구,서울특별시 도봉구 창동 354,127.041245,37.647101,옥외대피소,2597.0
547,1132000000,월천공원,서울특별시,도봉구,서울특별시 도봉구 창동 28,127.050847,37.647561,옥외대피소,10712.0
548,1126000000,용마폭포공원,서울특별시,중랑구,서울특별시 중랑구 용마산로 250-12 (면목동),127.090871,37.57329,옥외대피소,270.0
549,1126000000,원묵중학교운동장,서울특별시,중랑구,서울특별시 중랑구 신내로23길 57(묵동),127.085015,37.617799,옥외대피소,3936.0
550,1126000000,원묵고등학교운동장,서울특별시,중랑구,서울특별시 중랑구 숙선옹주로 82(묵동),127.086353,37.615519,옥외대피소,2816.0
551,1126000000,혜원여자고등학교운동장,서울특별시,중랑구,서울특별시 중랑구 봉우재로58길 39(망우동),127.096603,37.593723,옥외대피소,5866.0
552,1150000000,원당근린공원,서울특별시,강서구,서울특별시 강서구 강서로56길 49(등촌동),126.842062,37.559757,옥외대피소,10096.0
553,1150000000,새나라공원,서울특별시,강서구,서울특별시 강서구 등촌동 707-2,126.852055,37.561555,옥외대피소,1563.0
554,1150000000,솔뫼공원,서울특별시,강서구,서울특별시 강서구 가로공원로77길 30(화곡동),126.838431,37.537864,옥외대피소,2097.0
555,1150000000,까치어린이공원,서울특별시,강서구,서울특별시 강서구 화곡동 354-14,126.841893,37.533424,옥외대피소,1193.0
556,1150000000,골말어린이공원,서울특별시,강서구,서울특별시 강서구 곰달래로45길 17(화곡동),126.856108,37.533243,옥외대피소,977.0
557,1153000000,화원어린이공원,서울특별시,구로구,서울특별시 구로구 벚꽃로 490(구로동),126.880285,37.497719,옥외대피소,3759.0
558,1153000000,구로근린공원,서울특별시,구로구,서울특별시 구로구 가마산로25길 21(구로동),126.889712,37.496854,옥외대피소,1853.0
559,1153000000,경인고등학교 운동장,서울특별시,구로구,서울특별시 구로구 경인로46길 31(고척동),126.865858,37.496354,옥외대피소,4071.0
560,1153000000,고척근린공원 축구장,서울특별시,구로구,서울특별시 구로구 고척로45길 39(고척동),126.851759,37.505988,옥외대피소,6690.0
561,1126000000,능말공원,서울특별시,중랑구,서울특별시 중랑구 신내동 817-5,127.107267,37.615634,옥외대피소,19101.0
562,1162000000,정문학교 운동장,서울특별시,관악구,서울특별시 관악구 난향3길 31(신림동),126.916138,37.461484,옥외대피소,1699.0
563,1162000000,삼성고등학교 운동장,서울특별시,관악구,서울특별시 관악구 신림로 41(신림동),126.943639,37.469783,옥외대피소,8580.0
564,1130500000,새싹어린이공원,서울특별시,강북구,서울특별시 강북구 수유동 134-40,127.019559,37.636118,옥외대피소,644.0
565,1126000000,능산공원,서울특별시,중랑구,서울특별시 중랑구 신내동 317-2,127.097348,37.611771,옥외대피소,388.0
566,1126000000,봉화중학교운동장,서울특별시,중랑구,서울특별시 중랑구 망우로70길 89(망우동),127.103758,37.596635,옥외대피소,2754.0
567,1126000000,영란여자중학교운동장,서울특별시,중랑구,서울특별시 중랑구 망우로73길 56(망우동),127.104478,37.603522,옥외대피소,7085.0
568,1120000000,성동구보건소 주차장,서울특별시,성동구,서울특별시 성동구 마장로23길 10(홍익동),127.032952,37.567087,옥외대피소,570.0
569,1120000000,무학봉근린공원,서울특별시,성동구,서울특별시 성동구 하왕십리동 1050-2,127.026565,37.562399,옥외대피소,28845.0
570,1120000000,마장중학교 운동장,서울특별시,성동구,서울특별시 성동구 마장로35나길 31(마장동),127.041272,37.568567,옥외대피소,3280.0
571,1120000000,사근초등학교 운동장,서울특별시,성동구,서울특별시 성동구 사근동11길 16(사근동),127.04795,37.562529,옥외대피소,2200.0
572,1120000000,한양여자대학교 운동장,서울특별시,성동구,서울특별시 성동구 사근동8길 24(사근동),127.04759,37.558908,옥외대피소,2270.0
573,1120000000,금호근린공원,서울특별시,성동구,서울특별시 성동구 금호산9길 9(금호동3가),127.019062,37.549814,옥외대피소,13467.0
574,1120000000,옥수초등학교 운동장,서울특별시,성동구,서울특별시 성동구 금호로1길 25(금호동4가),127.022106,37.545934,옥외대피소,2521.0
575,1120000000,달맞이공원,서울특별시,성동구,서울특별시 성동구 옥수동 산 1-1,127.020121,37.544554,옥외대피소,9246.0
576,1120000000,경일고등학교 운동장,서울특별시,성동구,서울특별시 성동구 성수일로 27(성수동1가),127.04775,37.543256,옥외대피소,4240.0
577,1120000000,경동초등학교 운동장,서울특별시,성동구,서울특별시 성동구 성수일로 34(성수동1가),127.050888,37.542727,옥외대피소,2849.0
578,1120000000,성원중학교 운동장,서울특별시,성동구,서울특별시 성동구 성덕정9가길 13(성수동2가),127.052368,37.539229,옥외대피소,3435.0
579,1162000000,국지어린이공원,서울특별시,관악구,서울특별시 관악구 봉천동 635-429,126.940673,37.489885,옥외대피소,1837.0
580,1162000000,관악중학교 운동장,서울특별시,관악구,서울특별시 관악구 남부순환로237길 60(봉천동),126.961471,37.480104,옥외대피소,7365.0
581,1162000000,밤골어린이공원,서울특별시,관악구,서울특별시 관악구 인헌3가길 8(봉천동),126.967251,37.474081,옥외대피소,1118.0
582,1162000000,남강중학교 운동장,서울특별시,관악구,서울특별시 관악구 난곡로34길 80(신림동),126.924137,37.471537,옥외대피소,9914.0
583,1130500000,혜화여자고등학교 운동장,서울특별시,강북구,서울특별시 강북구 인수봉로 127(수유동),127.013177,37.630624,옥외대피소,2951.0
584,1120000000,송정체육공원,서울특별시,성동구,서울특별시 성동구 중랑천동자전거길 366(송정동),127.066558,37.552877,옥외대피소,3350.0
585,1120000000,독서당공원,서울특별시,성동구,서울특별시 성동구 금호동1가 산 37-7,127.029097,37.550659,옥외대피소,2852.0
586,1174000000,배재고등학교 운동장,서울특별시,강동구,서울특별시 강동구 고덕로 227(고덕동),127.151957,37.555419,옥외대피소,56521.0
587,1150000000,백석중학교 운동장,서울특별시,강서구,서울특별시 강서구 등촌로51나길 35(등촌동),126.859342,37.548073,옥외대피소,1658.0
588,1120000000,송원초등학교 운동장,서울특별시,성동구,서울특별시 성동구 동일로43길 9(송정동),127.069247,37.553907,옥외대피소,738.0
589,1165000000,분토골어린이공원,서울특별시,서초구,서울특별시 서초구 서초동 1627-4,127.017458,37.488375,옥외대피소,587.0
590,1165000000,용허리근린공원,서울특별시,서초구,서울특별시 서초구 서초동 1324-1,127.02328,37.494286,옥외대피소,4580.0
591,1165000000,코아어린이공원,서울특별시,서초구,서울특별시 서초구 잠원동 72-4,127.004037,37.509037,옥외대피소,1300.0
592,1165000000,영동중학교 운동장,서울특별시,서초구,서울특별시 서초구 성촌길 14(우면동),127.025644,37.465666,옥외대피소,2353.0
593,1162000000,영락고등학교 운동장,서울특별시,관악구,서울특별시 관악구 청룡16길 25(봉천동),126.944307,37.47628,옥외대피소,12249.0
594,1162000000,원당어린이공원,서울특별시,관악구,서울특별시 관악구 봉천동 196-2,126.963437,37.474854,옥외대피소,1647.0
595,1162000000,새들어린이공원,서울특별시,관악구,서울특별시 관악구 신림동 1441-42,126.925735,37.488668,옥외대피소,810.0
596,1162000000,서원어린이공원,서울특별시,관악구,서울특별시 관악구 서원3길 10(신림동),126.933421,37.476716,옥외대피소,2110.0
597,1165000000,청룡어린이공원,서울특별시,서초구,서울특별시 서초구 반포동 86-1,126.999696,37.495872,옥외대피소,1010.0
598,1117000000,백범김구기념관,서울특별시,용산구,서울특별시 용산구 임정로 26(효창동),126.959789,37.544739,옥외대피소,1492.0
599,1117000000,솔밭어린이공원,서울특별시,용산구,서울특별시 용산구 한강로1가 30-3,126.973648,37.537302,옥외대피소,2090.0
600,1168000000,구룡중학교 운동장,서울특별시,강남구,서울특별시 강남구 선릉로 103(개포동),127.05661,37.485693,옥외대피소,5820.0
601,1168000000,개포서근린공원,서울특별시,강남구,서울특별시 강남구 개포동 180,127.063797,37.488824,옥외대피소,1500.0
602,1117000000,이태원마을숲 소공원,서울특별시,용산구,서울특별시 용산구 이태원동 260-87,126.991538,37.541264,옥외대피소,661.0
232,1129000000,종암 5-1 어린이 공원,서울특별시,성북구,서울특별시 성북구 종암동 134-3,127.03663,37.599639,옥외대피소,1965.0
233,1129000000,홍익대학교 사범대학 부속 중-고등학교 운동장,서울특별시,성북구,서울특별시 성북구 성북로14가길 23(성북동),127.003655,37.594074,옥외대피소,9518.0
234,1126000000,면목중학교운동장,서울특별시,중랑구,서울특별시 중랑구 용마산로70길 37(면목동),127.095754,37.582888,옥외대피소,4197.0
235,1154500000,독산근린공원,서울특별시,금천구,서울특별시 금천구 범안로 1096(독산동),126.8847,37.4631,옥외대피소,19100.0
236,1154500000,해태공원,서울특별시,금천구,서울특별시 금천구 시흥동 871-24,126.9018,37.4578,옥외대피소,962.0
237,1154500000,진달래공원,서울특별시,금천구,서울특별시 금천구 시흥동 970-3,126.9049,37.4348,옥외대피소,298.0
238,1154500000,비둘기공원,서울특별시,금천구,서울특별시 금천구 시흥동 947-4,126.9062,37.4415,옥외대피소,298.0
239,1154500000,꾸러기공원,서울특별시,금천구,서울특별시 금천구 시흥동 943-16,126.9059,37.4432,옥외대피소,165.0
240,1130500000,벌리어린이공원,서울특별시,강북구,서울특별시 강북구 번동 240,127.044429,37.627576,옥외대피소,4083.5
241,1130500000,송월어린이공원,서울특별시,강북구,서울특별시 강북구 미아동 89-6,127.032134,37.616101,옥외대피소,807.0
242,1130500000,우이초등학교 운동장,서울특별시,강북구,서울특별시 강북구 삼양로99길 36(수유동),127.014358,37.638359,옥외대피소,1105.0
243,1129000000,동망봉 어린이 공원,서울특별시,성북구,서울특별시 성북구 보문사길 30(보문동3가),127.016993,37.583682,옥외대피소,1355.0
244,1130500000,서울인수초등학교운동장,서울특별시,강북구,서울특별시 강북구 인수봉로 269(수유동),127.010237,37.642679,옥외대피소,1562.0
245,1130500000,삼양초등학교 운동장,서울특별시,강북구,서울특별시 강북구 삼양로49길 17(미아동),127.016787,37.623429,옥외대피소,3315.0
246,1154500000,도하공원,서울특별시,금천구,서울특별시 금천구 독산동 1149,126.8953,37.4587,옥외대피소,3155.0
247,1130500000,논골어린이공원,서울특별시,강북구,서울특별시 강북구 덕릉로41길 92(번동),127.028046,37.638382,옥외대피소,845.0
248,1171000000,천마공원,서울특별시,송파구,서울특별시 송파구 성내천로35길 53(마천동),127.160241,37.500189,옥외대피소,7311.0
249,1130500000,수송중학교운동장,서울특별시,강북구,서울특별시 강북구 한천로122길 21(번동),127.033321,37.636268,옥외대피소,4071.0
250,1126000000,중랑초등학교운동장,서울특별시,중랑구,서울특별시 중랑구 봉우재로6길 26(면목동),127.075746,37.589292,옥외대피소,2150.0
251,1126000000,신내근린공원,서울특별시,중랑구,서울특별시 중랑구 신내동 652,127.089189,37.613747,옥외대피소,34016.0
252,1126000000,면목초등학교운동장,서울특별시,중랑구,서울특별시 중랑구 면목로 434(면목동),127.087563,37.591047,옥외대피소,2177.0
